Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,streamDur,Response,versionName,repGoal
Human,5,1,Motor,129,Visual,TE,4.5,4.5,4.49,6.75,6.9,Uncalibrated,Target
Human,5,1,Motor,129,Visual,TE,6.75,4.5,6.9,6.75,6.9,Uncalibrated,Stream
Human,5,1,Motor,130,Visual,TE,2.5,2.5,2.51,4.75,5.574,Uncalibrated,Target
Human,5,1,Motor,130,Visual,TE,4.75,2.5,5.57,4.75,5.574,Uncalibrated,Stream
Human,5,1,Motor,131,Visual,TE,1.5,1.5,1.45,5.75,5.563,Uncalibrated,Target
Human,5,1,Motor,131,Visual,TE,5.75,1.5,5.56,5.75,5.563,Uncalibrated,Stream
Human,5,1,Motor,132,Visual,TE,1,1,1.52,6.25,6.426,Uncalibrated,Target
Human,5,1,Motor,132,Visual,TE,6.25,1,6.43,6.25,6.426,Uncalibrated,Stream
Human,5,1,Motor,133,Visual,TE,1,1,1.04,4.75,4.744,Uncalibrated,Target
Human,5,1,Motor,133,Visual,TE,4.75,1,4.74,4.75,4.744,Uncalibrated,Stream
Human,5,1,Motor,134,Visual,TE,3,3,2.62,5.25,4.619,Uncalibrated,Target
Human,5,1,Motor,134,Visual,TE,5.25,3,4.62,5.25,4.619,Uncalibrated,Stream
Human,5,1,Motor,135,Visual,TE,2,2,1.88,7.25,6.278,Uncalibrated,Target
Human,5,1,Motor,135,Visual,TE,7.25,2,6.28,7.25,6.278,Uncalibrated,Stream
Human,5,1,Motor,136,Visual,TE,4,4,3.85,5.25,6.546,Uncalibrated,Target
Human,5,1,Motor,136,Visual,TE,5.25,4,6.55,5.25,6.546,Uncalibrated,Stream
Human,5,1,Motor,137,Visual,TE,2,2,1.85,6.75,5.897,Uncalibrated,Target
Human,5,1,Motor,137,Visual,TE,6.75,2,5.9,6.75,5.897,Uncalibrated,Stream
Human,5,1,Motor,138,Visual,TE,2,2,2.39,7.25,6.796,Uncalibrated,Target
Human,5,1,Motor,138,Visual,TE,7.25,2,6.8,7.25,6.796,Uncalibrated,Stream
Human,5,1,Motor,139,Visual,TE,1.5,1.5,1.78,7.25,6.069,Uncalibrated,Target
Human,5,1,Motor,139,Visual,TE,7.25,1.5,6.07,7.25,6.069,Uncalibrated,Stream
Human,5,1,Motor,140,Visual,TE,3.5,3.5,2.81,5.25,5.81,Uncalibrated,Target
Human,5,1,Motor,140,Visual,TE,5.25,3.5,5.81,5.25,5.81,Uncalibrated,Stream
Human,5,1,Motor,141,Visual,TE,3,3,2.25,6.25,4.374,Uncalibrated,Target
Human,5,1,Motor,141,Visual,TE,6.25,3,4.37,6.25,4.374,Uncalibrated,Stream
Human,5,1,Motor,142,Visual,TE,2,2,1.85,7.25,6.661,Uncalibrated,Target
Human,5,1,Motor,142,Visual,TE,7.25,2,6.66,7.25,6.661,Uncalibrated,Stream
Human,5,1,Motor,143,Visual,TE,3.5,3.5,3.65,4.75,6.702,Uncalibrated,Target
Human,5,1,Motor,143,Visual,TE,4.75,3.5,6.7,4.75,6.702,Uncalibrated,Stream
Human,5,1,Motor,144,Visual,TE,2,2,2.02,5.75,6.19,Uncalibrated,Target
Human,5,1,Motor,144,Visual,TE,5.75,2,6.19,5.75,6.19,Uncalibrated,Stream
Human,8,1,Motor,13,Visual,TE,1.5,1.5,1.53,6.25,5.658,Uncalibrated,Target
Human,8,1,Motor,13,Visual,TE,6.25,1.5,5.66,6.25,5.658,Uncalibrated,Stream
Human,8,1,Motor,14,Visual,TE,3,3,2.87,5.25,4.871,Uncalibrated,Target
Human,8,1,Motor,14,Visual,TE,5.25,3,4.87,5.25,4.871,Uncalibrated,Stream
Human,8,1,Motor,15,Visual,TE,1,1,1.45,5.25,5.736,Uncalibrated,Target
Human,8,1,Motor,15,Visual,TE,5.25,1,5.74,5.25,5.736,Uncalibrated,Stream
Human,8,1,Motor,16,Visual,TE,4,4,3.45,5.25,4.716,Uncalibrated,Target
Human,8,1,Motor,16,Visual,TE,5.25,4,4.72,5.25,4.716,Uncalibrated,Stream
Human,8,1,Motor,17,Visual,TE,5,5,3.19,6.75,4.975,Uncalibrated,Target
Human,8,1,Motor,17,Visual,TE,6.75,5,4.97,6.75,4.975,Uncalibrated,Stream
Human,8,1,Motor,18,Visual,TE,3,3,3.17,7.25,6.389,Uncalibrated,Target
Human,8,1,Motor,18,Visual,TE,7.25,3,6.39,7.25,6.389,Uncalibrated,Stream
Human,8,1,Motor,19,Visual,TE,2.5,2.5,2.41,4.75,4.964,Uncalibrated,Target
Human,8,1,Motor,19,Visual,TE,4.75,2.5,4.96,4.75,4.964,Uncalibrated,Stream
Human,8,1,Motor,20,Visual,TE,1,1,1.98,5.75,5.599,Uncalibrated,Target
Human,8,1,Motor,20,Visual,TE,5.75,1,5.6,5.75,5.599,Uncalibrated,Stream
Human,8,1,Motor,21,Visual,TE,1.5,1.5,2.56,6.75,6.09,Uncalibrated,Target
Human,8,1,Motor,21,Visual,TE,6.75,1.5,6.09,6.75,6.09,Uncalibrated,Stream
Human,8,1,Motor,22,Visual,TE,3,3,2.36,5.75,4.999,Uncalibrated,Target
Human,8,1,Motor,22,Visual,TE,5.75,3,5,5.75,4.999,Uncalibrated,Stream
Human,8,1,Motor,23,Visual,TE,1.5,1.5,1.93,4.75,5.629,Uncalibrated,Target
Human,8,1,Motor,23,Visual,TE,4.75,1.5,5.63,4.75,5.629,Uncalibrated,Stream
Human,8,1,Motor,24,Visual,TE,5.5,5.5,5.7,7.25,8.764,Uncalibrated,Target
Human,8,1,Motor,24,Visual,TE,7.25,5.5,8.76,7.25,8.764,Uncalibrated,Stream
Human,8,1,Motor,25,Visual,TE,4,4,3.5,6.75,6.127,Uncalibrated,Target
Human,8,1,Motor,25,Visual,TE,6.75,4,6.13,6.75,6.127,Uncalibrated,Stream
Human,8,1,Motor,26,Visual,TE,1.5,1.5,1.64,4.75,4.848,Uncalibrated,Target
Human,8,1,Motor,26,Visual,TE,4.75,1.5,4.85,4.75,4.848,Uncalibrated,Stream
Human,8,1,Motor,27,Visual,TE,1.5,1.5,2.27,7.25,7.337,Uncalibrated,Target
Human,8,1,Motor,27,Visual,TE,7.25,1.5,7.34,7.25,7.337,Uncalibrated,Stream
Human,8,1,Motor,28,Visual,TE,2.5,2.5,1.52,4.75,3.964,Uncalibrated,Target
Human,8,1,Motor,28,Visual,TE,4.75,2.5,3.96,4.75,3.964,Uncalibrated,Stream
Human,8,1,Motor,29,Visual,TE,3,3,2.44,6.75,5.566,Uncalibrated,Target
Human,8,1,Motor,29,Visual,TE,6.75,3,5.57,6.75,5.566,Uncalibrated,Stream
Human,8,1,Motor,30,Visual,TE,1,1,1.78,6.75,6.137,Uncalibrated,Target
Human,8,1,Motor,30,Visual,TE,6.75,1,6.14,6.75,6.137,Uncalibrated,Stream
Human,8,1,Motor,31,Visual,TE,1,1,1.22,6.25,5.006,Uncalibrated,Target
Human,8,1,Motor,31,Visual,TE,6.25,1,5.01,6.25,5.006,Uncalibrated,Stream
Human,8,1,Motor,32,Visual,TE,5.5,5.5,5.01,6.75,6.138,Uncalibrated,Target
Human,8,1,Motor,32,Visual,TE,6.75,5.5,6.14,6.75,6.138,Uncalibrated,Stream
Human,8,1,Motor,33,Visual,TE,2.5,2.5,3.44,5.25,5.579,Uncalibrated,Target
Human,8,1,Motor,33,Visual,TE,5.25,2.5,5.58,5.25,5.579,Uncalibrated,Stream
Human,8,1,Motor,34,Visual,TE,1.5,1.5,1.6,4.75,4.969,Uncalibrated,Target
Human,8,1,Motor,34,Visual,TE,4.75,1.5,4.97,4.75,4.969,Uncalibrated,Stream
Human,8,1,Motor,35,Visual,TE,3.5,3.5,3.29,5.25,5.032,Uncalibrated,Target
Human,8,1,Motor,35,Visual,TE,5.25,3.5,5.03,5.25,5.032,Uncalibrated,Stream
Human,8,1,Motor,36,Visual,TE,5,5,4.2,6.25,5.103,Uncalibrated,Target
Human,8,1,Motor,36,Visual,TE,6.25,5,5.1,6.25,5.103,Uncalibrated,Stream
Human,8,1,Motor,37,Visual,TE,1.5,1.5,1.04,6.25,5.561,Uncalibrated,Target
Human,8,1,Motor,37,Visual,TE,6.25,1.5,5.56,6.25,5.561,Uncalibrated,Stream
Human,8,1,Motor,38,Visual,TE,1,1,1.05,4.75,4.084,Uncalibrated,Target
Human,8,1,Motor,38,Visual,TE,4.75,1,4.08,4.75,4.084,Uncalibrated,Stream
Human,8,1,Motor,39,Visual,TE,1.5,1.5,1.17,5.25,3.853,Uncalibrated,Target
Human,8,1,Motor,39,Visual,TE,5.25,1.5,3.85,5.25,3.853,Uncalibrated,Stream
Human,8,1,Motor,40,Visual,TE,1.5,1.5,0.75,5.25,3.576,Uncalibrated,Target
Human,8,1,Motor,40,Visual,TE,5.25,1.5,3.58,5.25,3.576,Uncalibrated,Stream
Human,8,1,Motor,41,Visual,TE,2,2,1.58,4.75,3.831,Uncalibrated,Target
Human,8,1,Motor,41,Visual,TE,4.75,2,3.83,4.75,3.831,Uncalibrated,Stream
Human,8,1,Motor,42,Visual,TE,3,3,2.63,4.75,4.381,Uncalibrated,Target
Human,8,1,Motor,42,Visual,TE,4.75,3,4.38,4.75,4.381,Uncalibrated,Stream
Human,8,1,Motor,43,Visual,TE,4.5,4.5,4.28,6.25,7.066,Uncalibrated,Target
Human,8,1,Motor,43,Visual,TE,6.25,4.5,7.07,6.25,7.066,Uncalibrated,Stream
Human,8,1,Motor,44,Visual,TE,1.5,1.5,2.34,7.25,8.343,Uncalibrated,Target
Human,8,1,Motor,44,Visual,TE,7.25,1.5,8.34,7.25,8.343,Uncalibrated,Stream
Human,8,1,Motor,45,Visual,TE,3,3,3.05,5.25,5.11,Uncalibrated,Target
Human,8,1,Motor,45,Visual,TE,5.25,3,5.11,5.25,5.11,Uncalibrated,Stream
Human,8,1,Motor,46,Visual,TE,2.5,2.5,2.29,6.75,5.995,Uncalibrated,Target
Human,8,1,Motor,46,Visual,TE,6.75,2.5,6,6.75,5.995,Uncalibrated,Stream
Human,8,1,Motor,47,Visual,TE,1.5,1.5,2.19,5.75,6.229,Uncalibrated,Target
Human,8,1,Motor,47,Visual,TE,5.75,1.5,6.23,5.75,6.229,Uncalibrated,Stream
Human,8,1,Motor,48,Visual,TE,5.5,5.5,5.63,6.75,6.826,Uncalibrated,Target
Human,8,1,Motor,48,Visual,TE,6.75,5.5,6.83,6.75,6.826,Uncalibrated,Stream
Human,8,1,Motor,49,Visual,TE,2.5,2.5,3.32,5.75,6.327,Uncalibrated,Target
Human,8,1,Motor,49,Visual,TE,5.75,2.5,6.33,5.75,6.327,Uncalibrated,Stream
Human,8,1,Motor,50,Visual,TE,1.5,1.5,2.14,7.25,4.627,Uncalibrated,Target
Human,8,1,Motor,50,Visual,TE,7.25,1.5,4.63,7.25,4.627,Uncalibrated,Stream
Human,8,1,Motor,51,Visual,TE,4.5,4.5,2.71,7.25,6.113,Uncalibrated,Target
Human,8,1,Motor,51,Visual,TE,7.25,4.5,6.11,7.25,6.113,Uncalibrated,Stream
Human,8,1,Motor,52,Visual,TE,1,1,1.11,5.75,5.592,Uncalibrated,Target
Human,8,1,Motor,52,Visual,TE,5.75,1,5.59,5.75,5.592,Uncalibrated,Stream
Human,8,1,Motor,53,Visual,TE,3.5,3.5,3.64,7.25,6.635,Uncalibrated,Target
Human,8,1,Motor,53,Visual,TE,7.25,3.5,6.63,7.25,6.635,Uncalibrated,Stream
Human,8,1,Motor,54,Visual,TE,1,1,1.64,5.75,5.392,Uncalibrated,Target
Human,8,1,Motor,54,Visual,TE,5.75,1,5.39,5.75,5.392,Uncalibrated,Stream
Human,8,1,Motor,55,Visual,TE,1.5,1.5,1.9,7.25,6.495,Uncalibrated,Target
Human,8,1,Motor,55,Visual,TE,7.25,1.5,6.5,7.25,6.495,Uncalibrated,Stream
Human,8,1,Motor,56,Visual,TE,4,4,2.33,7.25,6.487,Uncalibrated,Target
Human,8,1,Motor,56,Visual,TE,7.25,4,6.49,7.25,6.487,Uncalibrated,Stream
Human,8,1,Motor,57,Visual,TE,1,1,1.09,7.25,6.733,Uncalibrated,Target
Human,8,1,Motor,57,Visual,TE,7.25,1,6.73,7.25,6.733,Uncalibrated,Stream
Human,8,1,Motor,58,Visual,TE,2,2,1.41,6.25,6.929,Uncalibrated,Target
Human,8,1,Motor,58,Visual,TE,6.25,2,6.93,6.25,6.929,Uncalibrated,Stream
Human,8,1,Motor,59,Visual,TE,2,2,2.17,5.75,5.485,Uncalibrated,Target
Human,8,1,Motor,59,Visual,TE,5.75,2,5.49,5.75,5.485,Uncalibrated,Stream
Human,8,1,Motor,60,Visual,TE,3,3,3.61,5.75,5.751,Uncalibrated,Target
Human,8,1,Motor,60,Visual,TE,5.75,3,5.75,5.75,5.751,Uncalibrated,Stream
Human,8,1,Motor,61,Visual,TE,1.5,1.5,1.87,6.75,5.022,Uncalibrated,Target
Human,8,1,Motor,61,Visual,TE,6.75,1.5,5.02,6.75,5.022,Uncalibrated,Stream
Human,8,1,Motor,62,Visual,TE,1,1,2.15,6.25,6.261,Uncalibrated,Target
Human,8,1,Motor,62,Visual,TE,6.25,1,6.26,6.25,6.261,Uncalibrated,Stream
Human,8,1,Motor,63,Visual,TE,4.5,4.5,2.77,6.25,4.816,Uncalibrated,Target
Human,8,1,Motor,63,Visual,TE,6.25,4.5,4.82,6.25,4.816,Uncalibrated,Stream
Human,8,1,Motor,64,Visual,TE,3.5,3.5,4.36,4.75,5.209,Uncalibrated,Target
Human,8,1,Motor,64,Visual,TE,4.75,3.5,5.21,4.75,5.209,Uncalibrated,Stream
Human,8,1,Motor,65,Visual,TE,5,5,3.06,6.75,4.91,Uncalibrated,Target
Human,8,1,Motor,65,Visual,TE,6.75,5,4.91,6.75,4.91,Uncalibrated,Stream
Human,8,1,Motor,66,Visual,TE,4,4,4.27,6.25,6.699,Uncalibrated,Target
Human,8,1,Motor,66,Visual,TE,6.25,4,6.7,6.25,6.699,Uncalibrated,Stream
Human,8,1,Motor,67,Visual,TE,3,3,3.33,5.75,5.372,Uncalibrated,Target
Human,8,1,Motor,67,Visual,TE,5.75,3,5.37,5.75,5.372,Uncalibrated,Stream
Human,8,1,Motor,68,Visual,TE,1,1,2.48,5.75,6.546,Uncalibrated,Target
Human,8,1,Motor,68,Visual,TE,5.75,1,6.55,5.75,6.546,Uncalibrated,Stream
Human,8,1,Motor,69,Visual,TE,2.5,2.5,3.78,5.25,6.252,Uncalibrated,Target
Human,8,1,Motor,69,Visual,TE,5.25,2.5,6.25,5.25,6.252,Uncalibrated,Stream
Human,8,1,Motor,70,Visual,TE,1.5,1.5,3.32,6.25,7.557,Uncalibrated,Target
Human,8,1,Motor,70,Visual,TE,6.25,1.5,7.56,6.25,7.557,Uncalibrated,Stream
Human,8,1,Motor,71,Visual,TE,3.5,3.5,3.15,4.75,4.759,Uncalibrated,Target
Human,8,1,Motor,71,Visual,TE,4.75,3.5,4.76,4.75,4.759,Uncalibrated,Stream
Human,8,1,Motor,72,Visual,TE,3.5,3.5,2.54,5.25,3.684,Uncalibrated,Target
Human,8,1,Motor,72,Visual,TE,5.25,3.5,3.68,5.25,3.684,Uncalibrated,Stream
Human,8,1,Line,85,Visual,TE,1.5,1.5,2.3,6.25,2.904518034,Uncalibrated,Target
Human,8,1,Line,85,Visual,TE,6.25,1.5,6.07,6.25,2.904518034,Uncalibrated,Stream
Human,8,1,Line,86,Visual,TE,3,3,2,5.25,2.184430447,Uncalibrated,Target
Human,8,1,Line,86,Visual,TE,5.25,3,2.92,5.25,2.184430447,Uncalibrated,Stream
Human,8,1,Line,87,Visual,TE,1,1,1.43,5.25,2.969559862,Uncalibrated,Target
Human,8,1,Line,87,Visual,TE,5.25,1,4.59,5.25,2.969559862,Uncalibrated,Stream
Human,8,1,Line,88,Visual,TE,4,4,1.9,5.25,3.905576648,Uncalibrated,Target
Human,8,1,Line,88,Visual,TE,5.25,4,3.77,5.25,3.905576648,Uncalibrated,Stream
Human,8,1,Line,89,Visual,TE,5,5,3.52,6.75,2.478322784,Uncalibrated,Target
Human,8,1,Line,89,Visual,TE,6.75,5,4.69,6.75,2.478322784,Uncalibrated,Stream
Human,8,1,Line,90,Visual,TE,3,3,2.65,7.25,2.046878233,Uncalibrated,Target
Human,8,1,Line,90,Visual,TE,7.25,3,7.19,7.25,2.046878233,Uncalibrated,Stream
Human,8,1,Line,91,Visual,TE,2.5,2.5,3.42,4.75,2.361644918,Uncalibrated,Target
Human,8,1,Line,91,Visual,TE,4.75,2.5,4.91,4.75,2.361644918,Uncalibrated,Stream
Human,8,1,Line,92,Visual,TE,1,1,2.88,5.75,2.797974127,Uncalibrated,Target
Human,8,1,Line,92,Visual,TE,5.75,1,4.71,5.75,2.797974127,Uncalibrated,Stream
Human,8,1,Line,93,Visual,TE,1.5,1.5,2.01,6.75,2.403339582,Uncalibrated,Target
Human,8,1,Line,93,Visual,TE,6.75,1.5,5.42,6.75,2.403339582,Uncalibrated,Stream
Human,8,1,Line,94,Visual,TE,3,3,3.13,5.75,2.843077063,Uncalibrated,Target
Human,8,1,Line,94,Visual,TE,5.75,3,5.98,5.75,2.843077063,Uncalibrated,Stream
Human,8,1,Line,95,Visual,TE,1.5,1.5,1.7,4.75,1.960125911,Uncalibrated,Target
Human,8,1,Line,95,Visual,TE,4.75,1.5,4.94,4.75,1.960125911,Uncalibrated,Stream
Human,8,1,Line,96,Visual,TE,5.5,5.5,4.91,7.25,2.026860255,Uncalibrated,Target
Human,8,1,Line,96,Visual,TE,7.25,5.5,7.35,7.25,2.026860255,Uncalibrated,Stream
Human,8,1,Line,97,Visual,TE,4,4,4.31,6.75,3.5431838,Uncalibrated,Target
Human,8,1,Line,97,Visual,TE,6.75,4,5.82,6.75,3.5431838,Uncalibrated,Stream
Human,8,1,Line,98,Visual,TE,1.5,1.5,1.74,4.75,2.254724897,Uncalibrated,Target
Human,8,1,Line,98,Visual,TE,4.75,1.5,5.74,4.75,2.254724897,Uncalibrated,Stream
Human,8,1,Line,99,Visual,TE,1.5,1.5,2.35,7.25,1.848367417,Uncalibrated,Target
Human,8,1,Line,99,Visual,TE,7.25,1.5,5.58,7.25,1.848367417,Uncalibrated,Stream
Human,8,1,Line,100,Visual,TE,2.5,2.5,2.56,4.75,2.379870769,Uncalibrated,Target
Human,8,1,Line,100,Visual,TE,4.75,2.5,4.26,4.75,2.379870769,Uncalibrated,Stream
Human,8,1,Line,101,Visual,TE,3,3,2.64,6.75,2.607998933,Uncalibrated,Target
Human,8,1,Line,101,Visual,TE,6.75,3,4.62,6.75,2.607998933,Uncalibrated,Stream
Human,8,1,Line,102,Visual,TE,1,1,1.57,6.75,2.515536374,Uncalibrated,Target
Human,8,1,Line,102,Visual,TE,6.75,1,6.52,6.75,2.515536374,Uncalibrated,Stream
Human,8,1,Line,103,Visual,TE,1,1,1.42,6.25,2.732008916,Uncalibrated,Target
Human,8,1,Line,103,Visual,TE,6.25,1,5.91,6.25,2.732008916,Uncalibrated,Stream
Human,8,1,Line,104,Visual,TE,5.5,5.5,4.18,6.75,3.841055826,Uncalibrated,Target
Human,8,1,Line,104,Visual,TE,6.75,5.5,4.84,6.75,3.841055826,Uncalibrated,Stream
Human,8,1,Line,105,Visual,TE,2.5,2.5,2.56,5.25,2.686477946,Uncalibrated,Target
Human,8,1,Line,105,Visual,TE,5.25,2.5,4.23,5.25,2.686477946,Uncalibrated,Stream
Human,8,1,Line,106,Visual,TE,1.5,1.5,2.79,4.75,1.739537845,Uncalibrated,Target
Human,8,1,Line,106,Visual,TE,4.75,1.5,6.36,4.75,1.739537845,Uncalibrated,Stream
Human,8,1,Line,107,Visual,TE,3.5,3.5,2.57,5.25,3.372629511,Uncalibrated,Target
Human,8,1,Line,107,Visual,TE,5.25,3.5,5.21,5.25,3.372629511,Uncalibrated,Stream
Human,8,1,Line,108,Visual,TE,5,5,5.12,6.25,1.643852957,Uncalibrated,Target
Human,8,1,Line,108,Visual,TE,6.25,5,6.27,6.25,1.643852957,Uncalibrated,Stream
Human,8,1,Line,109,Visual,TE,1.5,1.5,3.93,6.25,2.692967579,Uncalibrated,Target
Human,8,1,Line,109,Visual,TE,6.25,1.5,7.63,6.25,2.692967579,Uncalibrated,Stream
Human,8,1,Line,110,Visual,TE,1,1,1.81,4.75,3.030649169,Uncalibrated,Target
Human,8,1,Line,110,Visual,TE,4.75,1,6.26,4.75,3.030649169,Uncalibrated,Stream
Human,8,1,Line,111,Visual,TE,1.5,1.5,1.14,5.25,2.426310029,Uncalibrated,Target
Human,8,1,Line,111,Visual,TE,5.25,1.5,4.77,5.25,2.426310029,Uncalibrated,Stream
Human,8,1,Line,112,Visual,TE,1.5,1.5,1.77,5.25,2.096648188,Uncalibrated,Target
Human,8,1,Line,112,Visual,TE,5.25,1.5,5.57,5.25,2.096648188,Uncalibrated,Stream
Human,8,1,Line,113,Visual,TE,2,2,2.32,4.75,2.287777986,Uncalibrated,Target
Human,8,1,Line,113,Visual,TE,4.75,2,5.68,4.75,2.287777986,Uncalibrated,Stream
Human,8,1,Line,114,Visual,TE,3,3,2.18,4.75,2.468012541,Uncalibrated,Target
Human,8,1,Line,114,Visual,TE,4.75,3,5.18,4.75,2.468012541,Uncalibrated,Stream
Human,8,1,Line,115,Visual,TE,4.5,4.5,3.16,6.25,1.975767863,Uncalibrated,Target
Human,8,1,Line,115,Visual,TE,6.25,4.5,4.22,6.25,1.975767863,Uncalibrated,Stream
Human,8,1,Line,116,Visual,TE,1.5,1.5,2.06,7.25,3.226146845,Uncalibrated,Target
Human,8,1,Line,116,Visual,TE,7.25,1.5,5.04,7.25,3.226146845,Uncalibrated,Stream
Human,8,1,Line,117,Visual,TE,3,3,3.36,5.25,2.232699566,Uncalibrated,Target
Human,8,1,Line,117,Visual,TE,5.25,3,4.93,5.25,2.232699566,Uncalibrated,Stream
Human,8,1,Line,118,Visual,TE,2.5,2.5,2.36,6.75,2.888368962,Uncalibrated,Target
Human,8,1,Line,118,Visual,TE,6.75,2.5,5.55,6.75,2.888368962,Uncalibrated,Stream
Human,8,1,Line,119,Visual,TE,1.5,1.5,3.15,5.75,3.616513426,Uncalibrated,Target
Human,8,1,Line,119,Visual,TE,5.75,1.5,6.02,5.75,3.616513426,Uncalibrated,Stream
Human,8,1,Line,120,Visual,TE,5.5,5.5,4.6,6.75,1.54616434,Uncalibrated,Target
Human,8,1,Line,120,Visual,TE,6.75,5.5,6.28,6.75,1.54616434,Uncalibrated,Stream
Human,8,1,Line,121,Visual,TE,2.5,2.5,3.22,5.75,1.923095247,Uncalibrated,Target
Human,8,1,Line,121,Visual,TE,5.75,2.5,4.95,5.75,1.923095247,Uncalibrated,Stream
Human,8,1,Line,122,Visual,TE,1.5,1.5,2.29,7.25,1.892343519,Uncalibrated,Target
Human,8,1,Line,122,Visual,TE,7.25,1.5,6.13,7.25,1.892343519,Uncalibrated,Stream
Human,8,1,Line,123,Visual,TE,4.5,4.5,3.22,7.25,1.758557279,Uncalibrated,Target
Human,8,1,Line,123,Visual,TE,7.25,4.5,5.42,7.25,1.758557279,Uncalibrated,Stream
Human,8,1,Line,124,Visual,TE,1,1,3.06,5.75,2.906134782,Uncalibrated,Target
Human,8,1,Line,124,Visual,TE,5.75,1,5.32,5.75,2.906134782,Uncalibrated,Stream
Human,8,1,Line,125,Visual,TE,3.5,3.5,2.98,7.25,2.619663007,Uncalibrated,Target
Human,8,1,Line,125,Visual,TE,7.25,3.5,5.57,7.25,2.619663007,Uncalibrated,Stream
Human,8,1,Line,126,Visual,TE,1,1,2.73,5.75,3.489172748,Uncalibrated,Target
Human,8,1,Line,126,Visual,TE,5.75,1,5.38,5.75,3.489172748,Uncalibrated,Stream
Human,8,1,Line,127,Visual,TE,1.5,1.5,1.39,7.25,3.503063021,Uncalibrated,Target
Human,8,1,Line,127,Visual,TE,7.25,1.5,5.59,7.25,3.503063021,Uncalibrated,Stream
Human,8,1,Line,128,Visual,TE,4,4,3.57,7.25,2.730090914,Uncalibrated,Target
Human,8,1,Line,128,Visual,TE,7.25,4,5.79,7.25,2.730090914,Uncalibrated,Stream
Human,8,1,Line,129,Visual,TE,1,1,1.88,7.25,4.377732411,Uncalibrated,Target
Human,8,1,Line,129,Visual,TE,7.25,1,6.8,7.25,4.377732411,Uncalibrated,Stream
Human,8,1,Line,130,Visual,TE,2,2,2.6,6.25,1.735185966,Uncalibrated,Target
Human,8,1,Line,130,Visual,TE,6.25,2,7.15,6.25,1.735185966,Uncalibrated,Stream
Human,8,1,Line,131,Visual,TE,2,2,2.39,5.75,3.370225216,Uncalibrated,Target
Human,8,1,Line,131,Visual,TE,5.75,2,5.98,5.75,3.370225216,Uncalibrated,Stream
Human,8,1,Line,132,Visual,TE,3,3,1.71,5.75,2.659150489,Uncalibrated,Target
Human,8,1,Line,132,Visual,TE,5.75,3,4.82,5.75,2.659150489,Uncalibrated,Stream
Human,8,1,Line,133,Visual,TE,1.5,1.5,1.5,6.75,2.036221458,Uncalibrated,Target
Human,8,1,Line,133,Visual,TE,6.75,1.5,5.53,6.75,2.036221458,Uncalibrated,Stream
Human,8,1,Line,134,Visual,TE,1,1,1.87,6.25,3.011796964,Uncalibrated,Target
Human,8,1,Line,134,Visual,TE,6.25,1,6.09,6.25,3.011796964,Uncalibrated,Stream
Human,8,1,Line,135,Visual,TE,4.5,4.5,4.47,6.25,1.465482674,Uncalibrated,Target
Human,8,1,Line,135,Visual,TE,6.25,4.5,5.71,6.25,1.465482674,Uncalibrated,Stream
Human,8,1,Line,136,Visual,TE,3.5,3.5,2.83,4.75,1.917386519,Uncalibrated,Target
Human,8,1,Line,136,Visual,TE,4.75,3.5,5.17,4.75,1.917386519,Uncalibrated,Stream
Human,8,1,Line,137,Visual,TE,5,5,4.53,6.75,2.01267386,Uncalibrated,Target
Human,8,1,Line,137,Visual,TE,6.75,5,5.15,6.75,2.01267386,Uncalibrated,Stream
Human,8,1,Line,138,Visual,TE,4,4,4.57,6.25,1.813699994,Uncalibrated,Target
Human,8,1,Line,138,Visual,TE,6.25,4,5.87,6.25,1.813699994,Uncalibrated,Stream
Human,8,1,Line,139,Visual,TE,3,3,4.06,5.75,5.59691835,Uncalibrated,Target
Human,8,1,Line,139,Visual,TE,5.75,3,7.02,5.75,5.59691835,Uncalibrated,Stream
Human,8,1,Line,140,Visual,TE,1,1,1.99,5.75,3.054312378,Uncalibrated,Target
Human,8,1,Line,140,Visual,TE,5.75,1,6.09,5.75,3.054312378,Uncalibrated,Stream
Human,8,1,Line,141,Visual,TE,2.5,2.5,2.36,5.25,2.949560297,Uncalibrated,Target
Human,8,1,Line,141,Visual,TE,5.25,2.5,3.73,5.25,2.949560297,Uncalibrated,Stream
Human,8,1,Line,142,Visual,TE,1.5,1.5,2.07,6.25,4.969169259,Uncalibrated,Target
Human,8,1,Line,142,Visual,TE,6.25,1.5,5.53,6.25,4.969169259,Uncalibrated,Stream
Human,8,1,Line,143,Visual,TE,3.5,3.5,4.23,4.75,3.383279042,Uncalibrated,Target
Human,8,1,Line,143,Visual,TE,4.75,3.5,5.63,4.75,3.383279042,Uncalibrated,Stream
Human,8,1,Line,144,Visual,TE,3.5,3.5,3.38,5.25,2.68271801,Uncalibrated,Target
Human,8,1,Line,144,Visual,TE,5.25,3.5,4.57,5.25,2.68271801,Uncalibrated,Stream
Human,9,1,Line,13,Visual,TE,4.5,4.5,3.51,7.25,11.03639804,Uncalibrated,Target
Human,9,1,Line,13,Visual,TE,7.25,4.5,6.69,7.25,11.03639804,Uncalibrated,Stream
Human,9,1,Line,14,Visual,TE,4.5,4.5,4.88,5.75,9.875027805,Uncalibrated,Target
Human,9,1,Line,14,Visual,TE,5.75,4.5,6.49,5.75,9.875027805,Uncalibrated,Stream
