Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Target,IRT
Human,12,1,5,25,Visual,DRL,5,4.94574213
Human,12,1,5,26,Visual,DRL,5,5.852021933
Human,12,1,5,27,Visual,DRL,5,5.14495182
Human,12,1,5,28,Visual,DRL,5,5.523565054
Human,12,1,5,29,Visual,DRL,5,4.82694006
Human,12,1,5,30,Visual,DRL,5,8.050688982
Human,12,1,5,31,Visual,DRL,5,5.079432011
Human,12,1,5,32,Visual,DRL,5,4.185778856
Human,12,1,5,33,Visual,DRL,5,6.677093983
Human,12,1,5,34,Visual,DRL,5,7.159932852
Human,12,1,5,35,Visual,DRL,5,3.873846054
Human,12,1,5,36,Visual,DRL,5,7.133499861
Human,12,1,5,37,Visual,DRL,5,5.363395929
Human,12,1,5,38,Visual,DRL,5,5.773612022
Human,12,1,5,39,Visual,DRL,5,5.814306021
Human,12,1,5,40,Visual,DRL,5,5.818729877
Human,12,1,5,41,Visual,DRL,5,8.114355087
Human,12,1,5,42,Visual,DRL,5,6.088922024
Human,12,1,5,43,Visual,DRL,5,6.912899017
Human,12,1,5,44,Visual,DRL,5,5.342184067
Human,12,1,5,45,Visual,DRL,5,4.574997902
Human,12,1,5,46,Visual,DRL,5,6.587788105
Human,12,1,5,47,Visual,DRL,5,8.201169014
Human,12,1,5,48,Visual,DRL,5,7.265324116
Human,12,1,6,1,Visual,DRL,5,5.564147949
Human,12,1,6,2,Visual,DRL,5,5.678602934
Human,12,1,6,3,Visual,DRL,5,4.674623966
Human,12,1,6,4,Visual,DRL,5,5.725006819
Human,12,1,6,5,Visual,DRL,5,6.092571974
Human,12,1,6,6,Visual,DRL,5,4.819886923
Human,12,1,6,7,Visual,DRL,5,5.926826
Human,12,1,6,8,Visual,DRL,5,6.152945042
Human,12,1,6,9,Visual,DRL,5,4.832407951
Human,12,1,6,10,Visual,DRL,5,6.49128294
Human,12,1,6,11,Visual,DRL,5,7.938173056
Human,12,1,6,12,Visual,DRL,5,4.778691053
Human,12,1,6,13,Visual,DRL,5,7.497759104
Human,12,1,6,14,Visual,DRL,5,6.885620117
Human,12,1,6,15,Visual,DRL,5,5.125797987
Human,12,1,6,16,Visual,DRL,5,5.202832937
Human,12,1,6,17,Visual,DRL,5,4.701054096
Human,12,1,6,18,Visual,DRL,5,5.44402504
Human,12,1,6,19,Visual,DRL,5,4.472092867
Human,12,1,6,20,Visual,DRL,5,6.48289299
Human,12,1,6,21,Visual,DRL,5,6.216803074
Human,12,1,6,22,Visual,DRL,5,6.43827486
Human,12,1,6,23,Visual,DRL,5,6.278433084
Human,12,1,6,24,Visual,DRL,5,6.089579105
Human,12,1,6,25,Visual,DRL,5,6.92167902
Human,12,1,6,26,Visual,DRL,5,6.130516052
Human,12,1,6,27,Visual,DRL,5,9.333716154
Human,12,1,6,28,Visual,DRL,5,6.088272095
Human,12,1,6,29,Visual,DRL,5,5.940966129
Human,12,1,6,30,Visual,DRL,5,6.015591145
Human,12,1,6,31,Visual,DRL,5,6.807878971
Human,12,1,6,32,Visual,DRL,5,5.050565958
Human,12,1,6,33,Visual,DRL,5,4.173584938
Human,12,1,6,34,Visual,DRL,5,6.611216784
Human,12,1,6,35,Visual,DRL,5,6.358185053
Human,12,1,6,36,Visual,DRL,5,5.264810085
Human,12,1,6,37,Visual,DRL,5,5.079036951
Human,12,1,6,38,Visual,DRL,5,4.874034882
Human,12,1,6,39,Visual,DRL,5,6.910626888
Human,12,1,6,40,Visual,DRL,5,4.91090107
Human,12,1,6,41,Visual,DRL,5,6.190862894
Human,12,1,6,42,Visual,DRL,5,7.66071701
Human,12,1,6,43,Visual,DRL,5,3.409628153
Human,12,1,6,44,Visual,DRL,5,8.037684917
Human,12,1,6,45,Visual,DRL,5,6.256912947
Human,12,1,6,46,Visual,DRL,5,4.391213179
Human,12,1,6,47,Visual,DRL,5,5.113803864
Human,12,1,6,48,Visual,DRL,5,5.308670044
Human,12,1,6,49,Visual,DRL,5,7.617558002
Human,13,1,1,1,Visual,DRL,5,5.421310902
Human,13,1,1,2,Visual,DRL,5,5.49933815
Human,13,1,1,3,Visual,DRL,5,5.015234947
Human,13,1,1,4,Visual,DRL,5,5.244971991
Human,13,1,1,5,Visual,DRL,5,5.541208029
Human,13,1,1,6,Visual,DRL,5,5.134027004
Human,13,1,1,7,Visual,DRL,5,5.498675108
Human,13,1,1,8,Visual,DRL,5,4.623319864
Human,13,1,1,9,Visual,DRL,5,5.344385147
Human,13,1,1,10,Visual,DRL,5,5.611905813
Human,13,1,1,11,Visual,DRL,5,5.00001502
Human,13,1,1,12,Visual,DRL,5,4.789391041
Human,13,1,1,13,Visual,DRL,5,4.961786985
Human,13,1,1,14,Visual,DRL,5,5.935471058
Human,13,1,1,15,Visual,DRL,5,5.862589121
Human,13,1,1,16,Visual,DRL,5,5.706933022
Human,13,1,1,17,Visual,DRL,5,5.757859945
Human,13,1,1,18,Visual,DRL,5,5.668390036
Human,13,1,1,19,Visual,DRL,5,5.819844961
Human,13,1,1,20,Visual,DRL,5,5.860468864
Human,13,1,1,21,Visual,DRL,5,5.686789989
Human,13,1,1,22,Visual,DRL,5,5.873776197
Human,13,1,1,23,Visual,DRL,5,5.904072046
Human,13,1,1,24,Visual,DRL,5,5.889368057
Human,13,1,1,25,Visual,DRL,5,5.756378889
Human,13,1,1,26,Visual,DRL,5,5.715751886
Human,13,1,1,27,Visual,DRL,5,5.828685999
Human,13,1,1,28,Visual,DRL,5,5.70906806
Human,13,1,1,29,Visual,DRL,5,5.745801926
Human,13,1,1,30,Visual,DRL,5,4.796079159
Human,13,1,1,31,Visual,DRL,5,5.577079058
Human,13,1,1,32,Visual,DRL,5,5.372584105
Human,13,1,1,33,Visual,DRL,5,4.824186087
Human,13,1,1,34,Visual,DRL,5,7.432754993
Human,13,1,1,35,Visual,DRL,5,5.306318045
Human,13,1,1,36,Visual,DRL,5,5.718118906
Human,13,1,1,37,Visual,DRL,5,5.692198038
Human,13,1,1,38,Visual,DRL,5,5.818352938
Human,13,1,1,39,Visual,DRL,5,5.876070023
Human,13,1,1,40,Visual,DRL,5,5.716506958
Human,13,1,1,41,Visual,DRL,5,5.865677118
Human,13,1,1,42,Visual,DRL,5,5.72164607
Human,13,1,1,43,Visual,DRL,5,5.844775915
Human,13,1,1,44,Visual,DRL,5,5.814402103
Human,13,1,1,45,Visual,DRL,5,5.792286873
Human,13,1,1,46,Visual,DRL,5,5.743490934
Human,13,1,1,47,Visual,DRL,5,5.800854921
Human,13,1,1,48,Visual,DRL,5,5.84829402
Human,13,1,1,49,Visual,DRL,5,5.677402973
Human,13,1,1,50,Visual,DRL,5,5.815839767
Human,13,1,1,51,Visual,DRL,5,5.907047987
Human,13,1,1,52,Visual,DRL,5,5.576726913
Human,13,1,2,1,Visual,DRL,5,4.537260056
Human,13,1,2,2,Visual,DRL,5,5.854063988
Human,13,1,2,3,Visual,DRL,5,5.792770147
Human,13,1,2,4,Visual,DRL,5,5.901171207
Human,13,1,2,5,Visual,DRL,5,5.634283066
Human,13,1,2,6,Visual,DRL,5,6.021227837
Human,13,1,2,7,Visual,DRL,5,5.604088068
Human,13,1,2,8,Visual,DRL,5,5.805316925
Human,13,1,2,9,Visual,DRL,5,5.752727032
Human,13,1,2,10,Visual,DRL,5,5.882786989
Human,13,1,2,11,Visual,DRL,5,5.809742928
Human,13,1,2,12,Visual,DRL,5,5.76777792
Human,13,1,2,13,Visual,DRL,5,5.698827982
Human,13,1,2,14,Visual,DRL,5,5.912713051
Human,13,1,2,15,Visual,DRL,5,5.820028067
Human,13,1,2,16,Visual,DRL,5,5.86908102
Human,13,1,2,17,Visual,DRL,5,5.751991034
Human,13,1,2,18,Visual,DRL,5,5.765016079
Human,13,1,2,19,Visual,DRL,5,5.883951187
Human,13,1,2,20,Visual,DRL,5,5.756054163
Human,13,1,2,21,Visual,DRL,5,5.775043964
Human,13,1,2,22,Visual,DRL,5,5.899343967
Human,13,1,2,23,Visual,DRL,5,5.770473003
Human,13,1,2,24,Visual,DRL,5,5.736167908
Human,13,1,2,25,Visual,DRL,5,5.798270226
Human,13,1,2,26,Visual,DRL,5,5.900804996
Human,13,1,2,27,Visual,DRL,5,5.783653021
Human,13,1,2,28,Visual,DRL,5,5.79558301
Human,13,1,2,29,Visual,DRL,5,5.766103029
Human,13,1,2,30,Visual,DRL,5,6.67929697
Human,13,1,2,31,Visual,DRL,5,5.031301975
Human,13,1,2,32,Visual,DRL,5,5.571297884
Human,13,1,2,33,Visual,DRL,5,5.800405025
Human,13,1,2,34,Visual,DRL,5,5.83810997
Human,13,1,2,35,Visual,DRL,5,5.741990089
Human,13,1,2,36,Visual,DRL,5,5.819848061
Human,13,1,2,37,Visual,DRL,5,5.904715061
Human,13,1,2,38,Visual,DRL,5,5.688162088
Human,13,1,2,39,Visual,DRL,5,5.95624423
Human,13,1,2,40,Visual,DRL,5,5.541005135
Human,13,1,2,41,Visual,DRL,5,5.901039124
Human,13,1,2,42,Visual,DRL,5,5.714585066
Human,13,1,2,43,Visual,DRL,5,5.839384079
Human,13,1,2,44,Visual,DRL,5,5.854247093
Human,13,1,2,45,Visual,DRL,5,5.790897846
Human,13,1,2,46,Visual,DRL,5,5.894196987
Human,13,1,2,47,Visual,DRL,5,5.643429041
Human,13,1,2,48,Visual,DRL,5,5.721807003
Human,13,1,2,49,Visual,DRL,5,5.949439049
Human,13,1,2,50,Visual,DRL,5,5.735466003
Human,13,1,2,51,Visual,DRL,5,6.004352093
Human,13,1,3,1,Visual,DRL,5,4.959217072
Human,13,1,3,2,Visual,DRL,5,5.766250849
Human,13,1,3,3,Visual,DRL,5,5.879296064
Human,13,1,3,4,Visual,DRL,5,5.808676958
Human,13,1,3,5,Visual,DRL,5,5.6673069
Human,13,1,3,6,Visual,DRL,5,5.815275908
Human,13,1,3,7,Visual,DRL,5,5.728564024
Human,13,1,3,8,Visual,DRL,5,5.743571997
Human,13,1,3,9,Visual,DRL,5,5.87775898
Human,13,1,3,10,Visual,DRL,5,5.824738979
Human,13,1,3,11,Visual,DRL,5,5.738974094
Human,13,1,3,12,Visual,DRL,5,5.776337862
Human,13,1,3,13,Visual,DRL,5,5.701757908
Human,13,1,3,14,Visual,DRL,5,5.830060959
Human,13,1,3,15,Visual,DRL,5,5.634387016
Human,13,1,3,16,Visual,DRL,5,5.864818096
Human,13,1,3,17,Visual,DRL,5,5.819518089
Human,13,1,3,18,Visual,DRL,5,5.782520056
Human,13,1,3,19,Visual,DRL,5,5.810380936
Human,13,1,3,20,Visual,DRL,5,5.774150848
Human,13,1,3,21,Visual,DRL,5,5.648066998
Human,13,1,3,22,Visual,DRL,5,6.769062996
Human,13,1,3,23,Visual,DRL,5,6.283797979
Human,13,1,3,24,Visual,DRL,5,5.304867983
Human,13,1,3,25,Visual,DRL,5,5.889523983
Human,13,1,3,26,Visual,DRL,5,5.619189978
Human,13,1,3,27,Visual,DRL,5,5.904042006
Human,13,1,3,28,Visual,DRL,5,5.785654068
Human,13,1,3,29,Visual,DRL,5,5.837120056
Human,13,1,3,30,Visual,DRL,5,5.765079021
Human,13,1,3,31,Visual,DRL,5,5.845669031
Human,13,1,3,32,Visual,DRL,5,5.767246008
Human,13,1,3,33,Visual,DRL,5,5.861840963
Human,13,1,3,34,Visual,DRL,5,5.65557909
Human,13,1,3,35,Visual,DRL,5,5.647236109
Human,13,1,3,36,Visual,DRL,5,5.875838995
Human,13,1,3,37,Visual,DRL,5,5.787772894
Human,13,1,3,38,Visual,DRL,5,5.839950085
Human,13,1,3,39,Visual,DRL,5,5.740830898
Human,13,1,3,40,Visual,DRL,5,5.903104067
Human,13,1,3,41,Visual,DRL,5,5.638748169
Human,13,1,3,42,Visual,DRL,5,5.818822145
Human,13,1,3,43,Visual,DRL,5,5.807674885
Human,13,1,3,44,Visual,DRL,5,5.822414875
Human,13,1,3,45,Visual,DRL,5,5.704234123
Human,13,1,3,46,Visual,DRL,5,5.811157942
Human,13,1,3,47,Visual,DRL,5,5.862448931
Human,13,1,3,48,Visual,DRL,5,5.651734114
Human,13,1,3,49,Visual,DRL,5,5.7280581
Human,13,1,3,50,Visual,DRL,5,5.77430892
Human,13,1,4,1,Visual,DRL,5,5.167929888
Human,13,1,4,2,Visual,DRL,5,5.359122038
Human,13,1,4,3,Visual,DRL,5,4.999131918
Human,13,1,4,4,Visual,DRL,5,5.973721981
Human,13,1,4,5,Visual,DRL,5,5.597275972
Human,13,1,4,6,Visual,DRL,5,6.07446909
Human,13,1,4,7,Visual,DRL,5,5.847070932
Human,13,1,4,8,Visual,DRL,5,5.567980051
Human,13,1,4,9,Visual,DRL,5,5.83178401
Human,13,1,4,10,Visual,DRL,5,6.034224033
Human,13,1,4,11,Visual,DRL,5,5.086854219
Human,13,1,4,12,Visual,DRL,5,5.297313929
Human,13,1,4,13,Visual,DRL,5,4.806480169
Human,13,1,4,14,Visual,DRL,5,5.813043118
Human,13,1,4,15,Visual,DRL,5,5.709929943
Human,13,1,4,16,Visual,DRL,5,5.786582947
Human,13,1,4,17,Visual,DRL,5,5.859975815
Human,13,1,4,18,Visual,DRL,5,5.468115807
Human,13,1,4,19,Visual,DRL,5,4.943338156
Human,13,1,4,20,Visual,DRL,5,5.656697989
Human,13,1,4,21,Visual,DRL,5,5.886534929
Human,13,1,4,22,Visual,DRL,5,5.766808033
Human,13,1,4,23,Visual,DRL,5,5.830047131
Human,13,1,4,24,Visual,DRL,5,5.762582064
Human,13,1,4,25,Visual,DRL,5,5.369635105
Human,13,1,4,26,Visual,DRL,5,5.805438995
Human,13,1,4,27,Visual,DRL,5,5.009394884
Human,13,1,4,28,Visual,DRL,5,4.825910091
Human,13,1,4,29,Visual,DRL,5,5.737511873
Human,13,1,4,30,Visual,DRL,5,5.86240387
Human,13,1,4,31,Visual,DRL,5,5.710178137
Human,13,1,4,32,Visual,DRL,5,4.664953947
Human,13,1,4,33,Visual,DRL,5,5.755511999
Human,13,1,4,34,Visual,DRL,5,5.860995054
Human,13,1,4,35,Visual,DRL,5,5.806051016
Human,13,1,4,36,Visual,DRL,5,5.867170095
Human,13,1,4,37,Visual,DRL,5,5.763355017
Human,13,1,4,38,Visual,DRL,5,5.654983997
Human,13,1,4,39,Visual,DRL,5,5.719103098
Human,13,1,4,40,Visual,DRL,5,5.834113836
Human,13,1,4,41,Visual,DRL,5,5.78696394
Human,13,1,4,42,Visual,DRL,5,5.497688055
Human,13,1,4,43,Visual,DRL,5,5.914426088
Human,13,1,4,44,Visual,DRL,5,5.752132893
Human,13,1,4,45,Visual,DRL,5,5.746717215
Human,13,1,4,46,Visual,DRL,5,6.273377895
Human,13,1,4,47,Visual,DRL,5,5.107130051
Human,13,1,4,48,Visual,DRL,5,5.787739992
Human,13,1,4,49,Visual,DRL,5,5.820317984
Human,13,1,4,50,Visual,DRL,5,5.748296976
Human,13,1,4,51,Visual,DRL,5,5.700993061
Human,13,1,4,52,Visual,DRL,5,5.750890017
Human,13,1,5,1,Visual,DRL,5,5.540633917
Human,13,1,5,2,Visual,DRL,5,6.013280153
Human,13,1,5,3,Visual,DRL,5,5.568218946
Human,13,1,5,4,Visual,DRL,5,5.921674013
Human,13,1,5,5,Visual,DRL,5,5.730284214
Human,13,1,5,6,Visual,DRL,5,5.724224091
Human,13,1,5,7,Visual,DRL,5,5.717795849
Human,13,1,5,8,Visual,DRL,5,5.720038176
Human,13,1,5,9,Visual,DRL,5,5.770768881
Human,13,1,5,10,Visual,DRL,5,5.726031065
Human,13,1,5,11,Visual,DRL,5,5.681708097
Human,13,1,5,12,Visual,DRL,5,5.832361937
Human,13,1,5,13,Visual,DRL,5,5.779561043
Human,13,1,5,14,Visual,DRL,5,6.716237068
Human,13,1,5,15,Visual,DRL,5,5.828499794
Human,13,1,5,16,Visual,DRL,5,5.68986702
Human,13,1,5,17,Visual,DRL,5,5.912528038
Human,13,1,5,18,Visual,DRL,5,5.555490971
Human,13,1,5,19,Visual,DRL,5,5.68313694
Human,13,1,5,20,Visual,DRL,5,5.843763113
Human,13,1,5,21,Visual,DRL,5,5.749123096
Human,13,1,5,22,Visual,DRL,5,5.769942045
Human,13,1,5,23,Visual,DRL,5,5.79077816
Human,13,1,5,24,Visual,DRL,5,5.690927982
Human,13,1,5,25,Visual,DRL,5,5.795068026
Human,13,1,5,26,Visual,DRL,5,5.90260005
Human,13,1,5,27,Visual,DRL,5,5.697746992
Human,13,1,5,28,Visual,DRL,5,5.717427015
Human,13,1,5,29,Visual,DRL,5,5.811290979
Human,13,1,5,30,Visual,DRL,5,5.647512197
Human,13,1,5,31,Visual,DRL,5,5.554735184
Human,13,1,5,32,Visual,DRL,5,5.958615065
Human,13,1,5,33,Visual,DRL,5,5.865921974
Human,13,1,5,34,Visual,DRL,5,5.748534203
Human,13,1,5,35,Visual,DRL,5,6.053174973
Human,13,1,5,36,Visual,DRL,5,5.494807959
Human,13,1,5,37,Visual,DRL,5,6.104387999
Human,13,1,5,38,Visual,DRL,5,5.56802702
Human,13,1,5,39,Visual,DRL,5,6.144804001
Human,13,1,5,40,Visual,DRL,5,5.477943897
Human,13,1,5,41,Visual,DRL,5,5.833811045
Human,13,1,5,42,Visual,DRL,5,5.810763121
Human,13,1,5,43,Visual,DRL,5,5.605116844
Human,13,1,5,44,Visual,DRL,5,5.902250051
Human,13,1,5,45,Visual,DRL,5,5.723904848
Human,13,1,5,46,Visual,DRL,5,5.958919048
Human,13,1,5,47,Visual,DRL,5,5.63843298
Human,13,1,5,48,Visual,DRL,5,5.828371048
Human,13,1,5,49,Visual,DRL,5,5.68088603
Human,13,1,5,50,Visual,DRL,5,5.855859041
Human,13,1,6,1,Visual,DRL,5,5.310603142
Human,13,1,6,2,Visual,DRL,5,5.951942921
Human,13,1,6,3,Visual,DRL,5,5.638447046
Human,13,1,6,4,Visual,DRL,5,5.958009958
Human,13,1,6,5,Visual,DRL,5,5.753188133
Human,13,1,6,6,Visual,DRL,5,6.118659019
Human,13,1,6,7,Visual,DRL,5,5.522279024
Human,13,1,6,8,Visual,DRL,5,5.630798101
Human,13,1,6,9,Visual,DRL,5,5.776926994
