Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_set,Standard,Comparison,Order,Response,RT
Human,2,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.22775264,SC,S,0.633043129
Human,2,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.573529412,SC,L,0.955100174
Human,2,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.268823529,SC,L,0.592083721
Human,2,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.268823529,SC,L,0.542708451
Human,2,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.154798762,SC,S,1.428376794
Human,2,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.158982512,SC,S,0.637432478
Human,2,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.209117647,SC,L,0.530300186
Human,2,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.321144674,SC,S,0.574231408
Human,2,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.163398693,SC,S,0.444968539
Human,2,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.663398693,SC,S,0.631743319
Human,2,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.163398693,SC,S,0.525238293
Human,2,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.514705882,SC,S,0.71384295
Human,2,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.149411765,SC,L,0.31515085
Human,2,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.163398693,SC,S,0.612643116
Human,2,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.529411765,SC,L,0.584126989
Human,2,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.682352941,SC,S,0.490962069
Human,2,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.368067227,SC,L,0.635843788
Human,2,1,1,65,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.149411765,SC,L,0.762207593
Human,2,1,1,66,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.330065359,SC,S,0.530856816
Human,2,1,1,67,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.163398693,SC,S,1.024076433
Human,2,1,1,68,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.039705882,SC,L,0.747365429
Human,2,1,1,69,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.089705882,SC,L,1.042633288
Human,2,1,1,70,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.368067227,SC,L,1.466577502
Human,2,1,1,71,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.663398693,SC,S,2.126407035
Human,2,1,1,72,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.149411765,SC,L,1.194683281
Human,2,1,1,73,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.163398693,SC,S,0.787015368
Human,2,1,1,74,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,0.711834071
Human,2,1,1,75,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.682352941,SC,S,1.362352425
Human,2,1,1,76,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.039705882,SC,S,0.486245202
Human,2,1,1,77,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.330065359,SC,S,1.461257216
Human,2,1,1,78,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.330065359,SC,L,0.572862774
Human,2,1,1,79,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.294117647,SC,L,0.621103352
Human,2,1,1,80,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.128823529,SC,S,1.272446992
Human,2,1,1,81,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.668529412,SC,L,0.317362278
Human,2,1,1,82,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.158529412,SC,L,0.641633467
Human,2,1,1,83,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.668529412,SC,L,0.762093188
Human,2,1,1,84,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.312693498,SC,S,1.658269283
Human,2,1,1,85,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.154798762,SC,S,0.423558501
Human,2,1,1,86,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.154798762,SC,S,0.840060654
Human,2,1,1,87,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.645468998,SC,S,0.85135747
Human,2,1,1,88,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.645468998,SC,S,1.532391172
Human,2,1,1,89,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.544117647,SC,S,1.544734838
Human,2,1,1,90,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.154798762,SC,S,1.097038756
Human,2,1,1,91,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.268823529,SC,L,1.226534662
Human,2,1,1,92,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.154798762,SC,S,0.659591129
Human,2,1,1,93,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.645468998,SC,S,1.301626306
Human,2,1,1,94,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.099117647,SC,L,0.624512259
Human,2,1,1,95,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.158982512,SC,S,1.27106417
Human,2,1,1,96,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.309411765,SC,L,0.400576074
Human,2,1,1,97,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.330065359,SC,S,1.326244212
Human,2,1,1,98,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.069411765,SC,L,1.313564575
Human,2,1,1,99,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,0.538063728
Human,2,1,1,100,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.189705882,SC,L,0.468099179
Human,2,1,1,101,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,1.142860528
Human,2,1,1,102,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.03,SC,L,0.332797898
Human,2,1,1,103,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.702422145,SC,S,0.704907285
Human,2,1,1,104,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.01,SC,S,1.009677099
Human,2,1,1,105,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.089705882,SC,L,0.917144576
Human,2,1,1,106,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.682352941,SC,S,0.580370942
Human,2,1,1,107,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.039705882,SC,L,0.49873346
Human,2,1,1,108,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.408304498,SC,L,1.126940422
Human,2,1,1,109,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,1.23080055
Human,2,1,1,110,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.039705882,SC,L,1.461114738
Human,2,1,1,111,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.168067227,SC,S,0.830213673
Human,2,1,1,112,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.408304498,SC,L,0.606405176
Human,2,1,1,113,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.168067227,SC,S,0.656233236
Human,2,1,1,114,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,0.958273026
Human,2,1,1,115,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.189705882,SC,L,0.341403932
Human,2,1,1,116,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.03,SC,L,0.526955575
Human,2,1,1,117,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.07,SC,L,1.326665307
Human,2,1,1,118,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.01,SC,S,1.538559685
Human,2,1,1,119,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.339495798,SC,S,1.20245769
Human,2,1,1,120,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.189705882,SC,L,0.547616698
Human,2,1,1,121,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.514705882,SC,L,0.922298235
Human,2,1,1,122,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.408304498,SC,S,2.461457047
Human,2,1,1,123,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.349480969,SC,S,2.746839287
Human,2,1,1,124,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.03,SC,L,0.656473215
Human,2,1,1,125,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.450980392,SC,S,1.210383029
Human,2,1,1,126,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.723707665,SC,S,1.150526871
Human,2,1,1,127,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.950294118,SC,L,0.575953822
Human,2,1,1,128,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.830588235,SC,L,1.029996213
Human,2,1,1,129,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496323529,SC,S,2.36745839
Human,2,1,1,130,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371323529,SC,S,1.645587835
Human,2,1,1,131,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.710882353,SC,L,1.057969898
Human,2,1,1,132,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.710882353,SC,S,1.216642703
Human,2,1,1,133,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496323529,SC,S,1.735379467
Human,2,1,1,134,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.830588235,SC,L,0.811577127
Human,2,1,1,135,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.470588235,SC,S,1.008892866
Human,2,1,1,136,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.450980392,SC,S,0.653196825
Human,2,1,1,137,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.485294118,SC,S,1.691166911
Human,2,1,1,138,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.5,SC,L,0.797980137
Human,2,1,1,139,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.03,SC,L,0.906051214
Human,2,1,1,140,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.07,SC,L,0.671480194
Human,2,1,1,141,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.178253119,SC,S,1.437161227
Human,2,1,1,142,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.485294118,SC,S,1.141103098
Human,2,1,1,143,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.408304498,SC,S,0.931056708
Human,2,1,1,144,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.408304498,SC,S,1.216921622
Human,2,1,1,145,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.07,SC,L,1.05546627
Human,2,1,1,146,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.980294118,SC,S,1.432333879
Human,2,1,1,147,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.5,SC,L,0.632545664
Human,2,1,1,148,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,2.03,SC,L,0.609878983
Human,2,1,1,149,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.07,SC,L,0.470844295
Human,2,1,1,150,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.360071301,SC,S,2.999518598
Human,2,1,1,151,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.360071301,SC,S,0.650426352
Human,2,1,1,152,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.980294118,SC,L,0.661739166
Human,2,1,1,153,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.470588235,SC,L,0.664500583
Human,2,1,1,154,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.470588235,SC,S,1.682607364
Human,2,1,1,155,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.360071301,SC,S,0.881056286
Human,2,1,1,156,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.178253119,SC,S,0.969478076
Human,2,1,1,157,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.723707665,SC,S,1.199777171
Human,2,1,1,158,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371323529,SC,S,0.567805408
Human,2,1,1,159,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371323529,SC,L,0.561462722
Human,2,1,1,160,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.980294118,SC,S,1.45839377
Human,2,1,1,161,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.01,SC,L,0.953269694
Human,2,1,1,162,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.07,SC,L,1.362632853
Human,2,1,1,163,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.702422145,SC,S,0.918152487
Human,2,1,1,164,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.970294118,SC,L,0.82516808
Human,2,1,1,165,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.723707665,SC,S,1.390949451
Human,2,1,1,166,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.178253119,SC,S,5.115365895
Human,2,1,1,167,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.910588235,SC,L,0.595952059
Human,2,1,1,168,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.910588235,SC,L,1.840510728
Human,2,1,1,169,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.830588235,SC,L,1.034319153
Human,2,1,1,170,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.189753321,SC,S,1.643106846
Human,2,1,1,171,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.850882353,SC,L,0.390183632
Human,2,1,1,172,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.770398482,SC,S,1.225089355
Human,2,1,1,173,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796078431,SC,S,0.623031031
Human,2,1,1,174,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.591176471,SC,L,0.659007029
Human,2,1,1,175,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.591176471,SC,L,0.377080485
Human,2,1,1,176,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.426470588,SC,S,0.760531665
Human,2,1,1,177,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596078431,SC,S,0.901318047
Human,2,1,1,178,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.396078431,SC,S,0.622736415
Human,2,1,1,179,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.196078431,SC,S,0.763885633
Human,2,1,1,180,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.426470588,SC,S,2.215261391
Human,2,1,1,181,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.791176471,SC,L,0.767887394
Human,2,1,1,182,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.441176471,SC,L,1.202220126
Human,2,1,1,183,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.791176471,SC,L,0.812442862
Human,2,1,1,184,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.861470588,SC,S,1.984620289
Human,2,1,1,185,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.591176471,SC,L,0.719462681
Human,2,1,1,186,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796078431,SC,S,1.423059526
Human,2,1,1,187,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596078431,SC,S,1.931822226
Human,2,1,1,188,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.471470588,SC,L,0.688071939
Human,2,1,1,189,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,S,0.638274366
Human,2,1,1,190,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.426470588,SC,L,0.564854121
Human,2,1,1,191,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.634499907
Human,2,1,1,192,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,S,0.657368834
Human,2,1,1,193,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.411764706,SC,L,0.638660446
Human,2,1,1,194,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,L,0.733388397
Human,2,1,1,195,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,S,1.366617408
Human,2,1,1,196,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,L,0.724933293
Human,2,1,1,197,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.597452606
Human,2,1,1,198,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710084034,SC,S,1.010424806
Human,2,1,1,199,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,L,1.337926503
Human,2,1,1,200,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.861470588,SC,S,1.63719914
Human,3,1,1,1,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496875,SC,S,3.495094573
Human,3,1,1,2,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.832,SC,L,0.815514116
Human,3,1,1,3,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.746875,SC,S,1.679018583
Human,3,1,1,4,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.383870968,SC,L,1.440675722
Human,3,1,1,5,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.952,SC,L,1.070229027
Human,3,1,1,6,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371875,SC,S,2.326128118
Human,3,1,1,7,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.952,SC,L,1.463989549
Human,3,1,1,8,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.45725,SC,L,1.713876277
Human,3,1,1,9,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.92225,SC,L,0.419846772
Human,3,1,1,10,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.92225,SC,L,1.319253354
Human,3,1,1,11,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796666667,SC,S,1.35578665
Human,3,1,1,12,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.5925,SC,L,0.509445398
Human,3,1,1,13,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.7925,SC,S,1.31651673
Human,3,1,1,14,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.85225,SC,L,0.590965458
Human,3,1,1,15,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.54516129,SC,S,1.340937763
Human,3,1,1,16,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.45725,SC,L,0.515502736
Human,3,1,1,17,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.4425,SC,L,0.394577223
Human,3,1,1,18,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.396666667,SC,S,0.898106972
Human,3,1,1,19,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596666667,SC,L,0.379704489
Human,3,1,1,20,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.85225,SC,L,0.689223419
Human,3,1,1,21,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.770967742,SC,S,1.943468039
Human,3,1,1,22,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.71225,SC,L,1.027494408
Human,3,1,1,23,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.7925,SC,L,0.586675485
Human,3,1,1,24,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.5925,SC,L,0.580584037
Human,3,1,1,25,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.4425,SC,L,1.859065256
Human,3,1,1,26,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.42775,SC,L,1.418640557
Human,3,1,1,27,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.47275,SC,L,0.711350952
Human,3,1,1,28,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.824137931,SC,S,1.973652705
Human,3,1,1,29,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710714286,SC,L,1.836369328
Human,3,1,1,30,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.824137931,SC,S,1.388036311
Human,3,1,1,31,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.86275,SC,L,0.98623707
Human,3,1,1,32,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.47275,SC,L,0.95500587
Human,3,1,1,33,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.833,SC,L,0.354522176
Human,3,1,1,34,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.835942504
Human,3,1,1,35,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,1.175729714
Human,3,1,1,36,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.885185185,SC,L,0.473950787
Human,3,1,1,37,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.758041995
Human,3,1,1,38,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,L,1.111047467
Human,3,1,1,39,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.203448276,SC,S,0.828038714
Human,3,1,1,40,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.203448276,SC,S,2.974818774
Human,3,1,1,41,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.42775,SC,L,0.708833778
Human,3,1,1,42,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.833,SC,L,0.51136188
Human,3,1,1,43,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710714286,SC,S,0.894881342
Human,3,1,1,44,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.829011897
Human,3,1,1,45,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.885185185,SC,L,1.372870174
Human,3,1,1,46,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.673,SC,L,0.246283658
Human,3,1,1,47,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,2.037278457
Human,3,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.425,SC,S,1.064341331
Human,3,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.39825,SC,S,1.597614133
Human,3,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.353,SC,L,0.84776257
Human,3,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.853571429,SC,S,1.122477837
Human,3,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.833,SC,S,0.929858572
Human,3,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651724138,SC,S,0.992074658
Human,3,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.47275,SC,L,0.919849942
Human,3,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,L,2.210684304
Human,3,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.7925,SC,L,0.31373845
Human,3,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.8925,SC,S,1.872326683
Human,3,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.92225,SC,L,1.032312327
Human,3,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.190322581,SC,S,1.077590081
Human,3,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.71225,SC,L,1.136919822
Human,3,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.4425,SC,L,0.588872089
Human,3,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596666667,SC,S,1.354146668
Human,3,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.4425,SC,L,1.228996985
Human,3,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.824137931,SC,S,0.967477039
Human,3,1,1,65,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,L,1.608754722
Human,3,1,1,66,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596666667,SC,L,0.261194727
Human,3,1,1,67,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.45725,SC,S,1.086520784
Human,3,1,1,68,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496875,SC,L,0.743116739
Human,3,1,1,69,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.48675,SC,L,1.027958963
Human,3,1,1,70,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.451515152,SC,L,0.985398515
Human,3,1,1,71,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,4.0715,SC,L,0.818111283
Human,3,1,1,72,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,1.0115,SC,L,0.648418563
Human,3,1,1,73,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.702941176,SC,S,1.218323065
Human,3,1,1,74,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.97175,SC,L,0.972754684
Human,3,1,1,75,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.98175,SC,L,0.83543267
Human,3,1,1,76,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.451515152,SC,S,1.099582685
Human,3,1,1,77,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.472,SC,L,1.024541353
Human,3,1,1,78,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371875,SC,S,1.051673352
Human,3,1,1,79,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496875,SC,S,0.95508888
Human,3,1,1,80,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.190322581,SC,S,1.472497654
Human,3,1,1,81,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.85225,SC,L,1.166503192
Human,3,1,1,82,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.383870968,SC,S,1.088046966
Human,3,1,1,83,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.396666667,SC,S,1.007879219
Human,3,1,1,84,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596666667,SC,S,1.163095844
Human,3,1,1,85,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.5925,SC,L,2.060137387
Human,3,1,1,86,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,S,1.202157786
Human,3,1,1,87,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.86275,SC,L,3.566175558
Human,3,1,1,88,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,S,1.102878043
Human,3,1,1,89,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.673,SC,L,0.871326635
Human,3,1,1,90,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.673,SC,L,0.943747255
Human,3,1,1,91,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.353,SC,L,1.120436991
Human,3,1,1,92,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.80325,SC,S,1.902100524
Human,3,1,1,93,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.853571429,SC,S,2.134177765
