Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Method,Parameter,SOA,Stim_Type_1,Stim_Dur_1,Stim_Type_2,Stim_Dur_2,Accuracy,Reaction_Time,Condition
Human,20,1,1,35,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,0.7,Auditory,1.055,1,1495,Empty
Human,20,1,1,36,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,387,Empty
Human,20,1,1,37,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,0.7,Auditory,1.035,1,1581,Empty
Human,20,1,1,38,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,0.7,Auditory,1.025,1,268,Empty
Human,20,1,1,39,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,514,Empty
Human,20,1,1,40,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,0.7,Auditory,1.005,1,457,Empty
Human,20,1,1,41,Auditory,TOJ,Adaptive,Duration,0.295,Auditory,0.7,Auditory,0.995,1,741,Empty
Human,20,1,1,42,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,0,543,Empty
Human,20,1,1,43,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,1211,Empty
Human,20,1,1,44,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,1.005,Auditory,0.7,0,1621,Empty
Human,20,1,1,45,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,0.7,Auditory,1.035,1,915,Empty
Human,20,1,1,46,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,1.025,Auditory,0.7,1,663,Empty
Human,20,1,1,47,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,1,1368,Empty
Human,20,1,1,48,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,0.7,Auditory,1.005,1,773,Empty
Human,20,1,1,49,Auditory,TOJ,Adaptive,Duration,0.295,Auditory,0.7,Auditory,0.995,1,489,Empty
Human,20,1,1,50,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,1832,Empty
Human,21,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,1,4323,Empty
Human,21,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,1328,Empty
Human,21,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,3713,Empty
Human,21,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,4723,Empty
Human,21,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,1230,Empty
Human,21,1,1,6,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,2794,Empty
Human,21,1,1,7,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,3978,Empty
Human,21,1,1,8,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,1939,Empty
Human,21,1,1,9,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,1434,Empty
Human,21,1,1,10,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,1996,Empty
Human,21,1,1,11,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,1979,Empty
Human,21,1,1,12,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,1290,Empty
Human,21,1,1,13,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,7169,Empty
Human,21,1,1,14,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,0,5313,Empty
Human,21,1,1,15,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,639,Empty
Human,21,1,1,16,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,1107,Empty
Human,21,1,1,17,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.88,Auditory,0.7,1,2276,Empty
Human,21,1,1,18,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,2241,Empty
Human,21,1,1,19,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,0,928,Empty
Human,21,1,1,20,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,0,3841,Empty
Human,21,1,1,21,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,4894,Empty
Human,21,1,1,22,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,1110,Empty
Human,21,1,1,23,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,471,Empty
Human,21,1,1,24,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,6454,Empty
Human,21,1,1,25,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,2888,Empty
Human,21,1,1,26,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,5709,Empty
Human,21,1,1,27,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,2086,Empty
Human,21,1,1,28,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,3242,Empty
Human,21,1,1,29,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,2074,Empty
Human,21,1,1,30,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,1878,Empty
Human,21,1,1,31,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,7007,Empty
Human,21,1,1,32,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,1,1728,Empty
Human,21,1,1,33,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,4538,Empty
Human,21,1,1,34,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,0,4052,Empty
Human,21,1,1,35,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,980,Empty
Human,21,1,1,36,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.7,Auditory,0.885,1,1546,Empty
Human,21,1,1,37,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.7,Auditory,0.875,1,2620,Empty
Human,21,1,1,38,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,4582,Empty
Human,21,1,1,39,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,1179,Empty
Human,21,1,1,40,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,831,Empty
Human,21,1,1,41,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,659,Empty
Human,21,1,1,42,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,0,2348,Empty
Human,21,1,1,43,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,3299,Empty
Human,21,1,1,44,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,0,936,Empty
Human,21,1,1,45,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.7,Auditory,0.875,1,1495,Empty
Human,21,1,1,46,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,913,Empty
Human,21,1,1,47,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,832,Empty
Human,21,1,1,48,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,1,1385,Empty
Human,21,1,1,49,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,1,2482,Empty
Human,21,1,1,50,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,1,1148,Empty
Human,22,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,0,6860,Empty
Human,22,1,1,2,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,902,Empty
Human,22,1,1,3,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,1,795,Empty
Human,22,1,1,4,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,1,1143,Empty
Human,22,1,1,5,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,1,673,Empty
Human,22,1,1,6,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,0,279,Empty
Human,22,1,1,7,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,0.7,Auditory,1.03,1,252,Empty
Human,22,1,1,8,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,1,405,Empty
Human,22,1,1,9,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,0,661,Empty
Human,22,1,1,10,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,0.7,Auditory,1.045,0,1204,Empty
Human,22,1,1,11,Auditory,TOJ,Adaptive,Duration,0.39,Auditory,1.09,Auditory,0.7,1,955,Empty
Human,22,1,1,12,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,1.075,Auditory,0.7,1,877,Empty
Human,22,1,1,13,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,0.7,Auditory,1.06,1,297,Empty
Human,22,1,1,14,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,552,Empty
Human,22,1,1,15,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,0,433,Empty
Human,22,1,1,16,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,1,283,Empty
Human,22,1,1,17,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,0.7,Auditory,1.06,1,57,Empty
Human,22,1,1,18,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,0.7,Auditory,1.045,1,309,Empty
Human,22,1,1,19,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,0.7,Auditory,1.03,1,233,Empty
Human,22,1,1,20,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,136,Empty
Human,22,1,1,21,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,828,Empty
Human,22,1,1,22,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,392,Empty
Human,22,1,1,23,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.7,Auditory,0.97,1,380,Empty
Human,22,1,1,24,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,0,283,Empty
Human,22,1,1,25,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,656,Empty
Human,22,1,1,26,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,322,Empty
Human,22,1,1,27,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,395,Empty
Human,22,1,1,28,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,538,Empty
Human,22,1,1,29,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,0,308,Empty
Human,22,1,1,30,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,1064,Empty
Human,22,1,1,31,Auditory,TOJ,Adaptive,Duration,0.275,Auditory,0.975,Auditory,0.7,1,409,Empty
Human,22,1,1,32,Auditory,TOJ,Adaptive,Duration,0.265,Auditory,0.7,Auditory,0.965,1,502,Empty
Human,22,1,1,33,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,843,Empty
Human,22,1,1,34,Auditory,TOJ,Adaptive,Duration,0.245,Auditory,0.945,Auditory,0.7,1,544,Empty
Human,22,1,1,35,Auditory,TOJ,Adaptive,Duration,0.235,Auditory,0.935,Auditory,0.7,1,849,Empty
Human,22,1,1,36,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,344,Empty
Human,22,1,1,37,Auditory,TOJ,Adaptive,Duration,0.215,Auditory,0.7,Auditory,0.915,1,228,Empty
Human,22,1,1,38,Auditory,TOJ,Adaptive,Duration,0.205,Auditory,0.905,Auditory,0.7,1,544,Empty
Human,22,1,1,39,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,292,Empty
Human,22,1,1,40,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.885,Auditory,0.7,1,398,Empty
Human,22,1,1,41,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,0,1430,Empty
Human,22,1,1,42,Auditory,TOJ,Adaptive,Duration,0.205,Auditory,0.905,Auditory,0.7,1,560,Empty
Human,22,1,1,43,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,372,Empty
Human,22,1,1,44,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.885,Auditory,0.7,1,440,Empty
Human,22,1,1,45,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,1,1260,Empty
Human,22,1,1,46,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,312,Empty
Human,22,1,1,47,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,271,Empty
Human,22,1,1,48,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,0,987,Empty
Human,22,1,1,49,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,1,332,Empty
Human,22,1,1,50,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,389,Empty
Human,23,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,3763,Empty
Human,23,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,2672,Empty
Human,23,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,3415,Empty
Human,23,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,626,Empty
Human,23,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,0,747,Empty
Human,23,1,1,6,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,1034,Empty
Human,23,1,1,7,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,3926,Empty
Human,23,1,1,8,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,568,Empty
Human,23,1,1,9,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,2585,Empty
Human,23,1,1,10,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,2152,Empty
Human,23,1,1,11,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,583,Empty
Human,23,1,1,12,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,102,Empty
Human,23,1,1,13,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,197,Empty
Human,23,1,1,14,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,478,Empty
Human,23,1,1,15,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,4962,Empty
Human,23,1,1,16,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,138,Empty
Human,23,1,1,17,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.88,Auditory,0.7,0,2358,Empty
Human,23,1,1,18,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,968,Empty
Human,23,1,1,19,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,0,3750,Empty
Human,23,1,1,20,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,571,Empty
Human,23,1,1,21,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,1,1594,Empty
Human,23,1,1,22,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,1507,Empty
Human,23,1,1,23,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,0,5207,Empty
Human,23,1,1,24,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,1098,Empty
Human,23,1,1,25,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,0,5665,Empty
Human,23,1,1,26,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,3966,Empty
Human,23,1,1,27,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.7,Auditory,0.97,1,3113,Empty
Human,23,1,1,28,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,2368,Empty
Human,23,1,1,29,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,2260,Empty
Human,23,1,1,30,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,0,1690,Empty
Human,23,1,1,31,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,0,1363,Empty
Human,23,1,1,32,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,0,2234,Empty
Human,23,1,1,33,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,1,2595,Empty
Human,23,1,1,34,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,1.005,Auditory,0.7,0,3901,Empty
Human,23,1,1,35,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,1.035,Auditory,0.7,1,2293,Empty
Human,23,1,1,36,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,1.025,Auditory,0.7,0,881,Empty
Human,23,1,1,37,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,1.055,Auditory,0.7,0,5507,Empty
Human,23,1,1,38,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,1.085,Auditory,0.7,1,198,Empty
Human,23,1,1,39,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,1,119,Empty
Human,23,1,1,40,Auditory,TOJ,Adaptive,Duration,0.365,Auditory,0.7,Auditory,1.065,1,678,Empty
Human,23,1,1,41,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,1.055,Auditory,0.7,0,706,Empty
Human,23,1,1,42,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,0.7,Auditory,1.085,1,260,Empty
Human,23,1,1,43,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,1.075,Auditory,0.7,1,1858,Empty
Human,23,1,1,44,Auditory,TOJ,Adaptive,Duration,0.365,Auditory,0.7,Auditory,1.065,1,103,Empty
Human,23,1,1,45,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,0.7,Auditory,1.055,1,141,Empty
Human,23,1,1,46,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,2582,Empty
Human,23,1,1,47,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,1.035,Auditory,0.7,1,1024,Empty
Human,23,1,1,48,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,0.7,Auditory,1.025,1,217,Empty
Human,23,1,1,49,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,2973,Empty
Human,23,1,1,50,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,1.005,Auditory,0.7,1,909,Empty
Human,24,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,1,1262,Empty
Human,24,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,1157,Empty
Human,24,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.7,Auditory,0.97,1,1012,Empty
Human,24,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,2750,Empty
Human,24,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,0,733,Empty
Human,24,1,1,6,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,0,740,Empty
Human,24,1,1,7,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,1,2015,Empty
Human,24,1,1,8,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,0,875,Empty
Human,24,1,1,9,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,0.7,Auditory,1.06,1,786,Empty
Human,24,1,1,10,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,0,839,Empty
Human,24,1,1,11,Auditory,TOJ,Adaptive,Duration,0.39,Auditory,1.09,Auditory,0.7,0,888,Empty
Human,24,1,1,12,Auditory,TOJ,Adaptive,Duration,0.435,Auditory,0.7,Auditory,1.135,1,674,Empty
Human,24,1,1,13,Auditory,TOJ,Adaptive,Duration,0.42,Auditory,0.7,Auditory,1.12,1,459,Empty
Human,24,1,1,14,Auditory,TOJ,Adaptive,Duration,0.405,Auditory,0.7,Auditory,1.105,1,301,Empty
Human,24,1,1,15,Auditory,TOJ,Adaptive,Duration,0.39,Auditory,1.09,Auditory,0.7,1,449,Empty
Human,24,1,1,16,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,1.075,Auditory,0.7,0,2184,Empty
Human,24,1,1,17,Auditory,TOJ,Adaptive,Duration,0.42,Auditory,1.12,Auditory,0.7,1,724,Empty
Human,24,1,1,18,Auditory,TOJ,Adaptive,Duration,0.405,Auditory,0.7,Auditory,1.105,1,755,Empty
Human,24,1,1,19,Auditory,TOJ,Adaptive,Duration,0.39,Auditory,1.09,Auditory,0.7,1,1836,Empty
Human,24,1,1,20,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,1,348,Empty
Human,24,1,1,21,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,1.06,Auditory,0.7,1,2311,Empty
Human,24,1,1,22,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,0.7,Auditory,1.045,1,491,Empty
Human,24,1,1,23,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,1,895,Empty
Human,24,1,1,24,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,0,844,Empty
Human,24,1,1,25,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,0.7,Auditory,1.06,0,896,Empty
Human,24,1,1,26,Auditory,TOJ,Adaptive,Duration,0.405,Auditory,1.105,Auditory,0.7,1,1681,Empty
Human,24,1,1,27,Auditory,TOJ,Adaptive,Duration,0.39,Auditory,0.7,Auditory,1.09,1,657,Empty
Human,24,1,1,28,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,1.075,Auditory,0.7,0,2941,Empty
Human,24,1,1,29,Auditory,TOJ,Adaptive,Duration,0.42,Auditory,0.7,Auditory,1.12,0,2492,Empty
Human,24,1,1,30,Auditory,TOJ,Adaptive,Duration,0.465,Auditory,1.165,Auditory,0.7,1,4217,Empty
Human,24,1,1,31,Auditory,TOJ,Adaptive,Duration,0.455,Auditory,1.155,Auditory,0.7,0,2433,Empty
Human,24,1,1,32,Auditory,TOJ,Adaptive,Duration,0.485,Auditory,1.185,Auditory,0.7,0,2237,Empty
Human,24,1,1,33,Auditory,TOJ,Adaptive,Duration,0.515,Auditory,0.7,Auditory,1.215,1,386,Empty
Human,24,1,1,34,Auditory,TOJ,Adaptive,Duration,0.505,Auditory,0.7,Auditory,1.205,1,968,Empty
Human,24,1,1,35,Auditory,TOJ,Adaptive,Duration,0.495,Auditory,0.7,Auditory,1.195,1,345,Empty
Human,24,1,1,36,Auditory,TOJ,Adaptive,Duration,0.485,Auditory,1.185,Auditory,0.7,1,1448,Empty
Human,24,1,1,37,Auditory,TOJ,Adaptive,Duration,0.475,Auditory,1.175,Auditory,0.7,0,2554,Empty
Human,24,1,1,38,Auditory,TOJ,Adaptive,Duration,0.505,Auditory,1.205,Auditory,0.7,1,756,Empty
Human,24,1,1,39,Auditory,TOJ,Adaptive,Duration,0.495,Auditory,1.195,Auditory,0.7,1,755,Empty
Human,24,1,1,40,Auditory,TOJ,Adaptive,Duration,0.485,Auditory,0.7,Auditory,1.185,1,354,Empty
Human,24,1,1,41,Auditory,TOJ,Adaptive,Duration,0.475,Auditory,0.7,Auditory,1.175,1,558,Empty
Human,24,1,1,42,Auditory,TOJ,Adaptive,Duration,0.465,Auditory,1.165,Auditory,0.7,0,733,Empty
Human,24,1,1,43,Auditory,TOJ,Adaptive,Duration,0.495,Auditory,1.195,Auditory,0.7,1,523,Empty
Human,24,1,1,44,Auditory,TOJ,Adaptive,Duration,0.485,Auditory,0.7,Auditory,1.185,1,437,Empty
Human,24,1,1,45,Auditory,TOJ,Adaptive,Duration,0.475,Auditory,1.175,Auditory,0.7,1,1926,Empty
Human,24,1,1,46,Auditory,TOJ,Adaptive,Duration,0.465,Auditory,1.165,Auditory,0.7,1,456,Empty
Human,24,1,1,47,Auditory,TOJ,Adaptive,Duration,0.455,Auditory,1.155,Auditory,0.7,0,362,Empty
Human,24,1,1,48,Auditory,TOJ,Adaptive,Duration,0.485,Auditory,1.185,Auditory,0.7,0,552,Empty
Human,24,1,1,49,Auditory,TOJ,Adaptive,Duration,0.515,Auditory,1.215,Auditory,0.7,1,265,Empty
Human,24,1,1,50,Auditory,TOJ,Adaptive,Duration,0.505,Auditory,1.205,Auditory,0.7,0,637,Empty
Human,25,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,0,3168,Empty
Human,25,1,1,2,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,53431,Empty
Human,25,1,1,3,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,0.7,Auditory,1.03,1,1253,Empty
Human,25,1,1,4,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,868,Empty
Human,25,1,1,5,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,616,Empty
Human,25,1,1,6,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,775,Empty
Human,25,1,1,7,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.7,Auditory,0.97,1,595,Empty
Human,25,1,1,8,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,418,Empty
Human,25,1,1,9,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,1,366,Empty
Human,25,1,1,10,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,170,Empty
