Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Method,Parameter,SOA,Stim_Type_1,Stim_Dur_1,Stim_Type_2,Stim_Dur_2,Choice,Reaction_Time,First_Stim,Condition
Human,306,196,1,80,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.551,Low_Tone,1
Human,306,196,1,81,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.515,High_Tone,1
Human,306,196,1,82,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.401,Low_Tone,1
Human,306,196,1,83,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.184,Low_Tone,1
Human,306,196,1,84,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.074,Low_Tone,1
Human,306,196,1,85,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.527,Low_Tone,3
Human,306,196,1,86,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.868,Low_Tone,3
Human,306,196,1,87,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.136,Low_Tone,3
Human,306,196,1,88,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.05,High_Tone,3
Human,306,196,1,89,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.157,Low_Tone,3
Human,306,196,1,90,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.376,Low_Tone,3
Human,306,196,1,91,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.174,Low_Tone,3
Human,306,196,1,92,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,5.939,High_Tone,3
Human,306,196,1,93,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,1.088,Low_Tone,3
Human,306,196,1,94,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.251,Low_Tone,3
Human,306,196,1,95,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,1.403,Low_Tone,3
Human,306,196,1,96,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.654,High_Tone,3
Human,306,196,1,97,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.257,High_Tone,3
Human,306,196,1,98,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,1.903,High_Tone,3
Human,306,196,1,99,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,1.029,Low_Tone,3
Human,306,196,1,100,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.025,Low_Tone,3
Human,306,196,1,101,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.499,High_Tone,3
Human,306,196,1,102,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.806,Low_Tone,3
Human,306,196,1,103,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.514,High_Tone,3
Human,306,196,1,104,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.478,Low_Tone,3
Human,306,196,1,105,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,1.632,Low_Tone,3
Human,306,196,1,106,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.127,Low_Tone,3
Human,306,196,1,107,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.025,High_Tone,3
Human,306,196,1,108,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.01,Low_Tone,3
Human,306,196,1,109,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,2.171,High_Tone,3
Human,306,196,1,110,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.206,Low_Tone,3
Human,306,196,1,111,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.445,High_Tone,3
Human,306,196,1,112,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.309,High_Tone,3
Human,306,196,1,113,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.864,High_Tone,3
Human,306,196,1,114,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.448,Low_Tone,3
Human,306,196,1,115,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.139,Low_Tone,3
Human,306,196,1,116,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,3.172,High_Tone,3
Human,306,196,1,117,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.434,High_Tone,3
Human,306,196,1,118,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.1,High_Tone,3
Human,306,196,1,119,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.655,High_Tone,3
Human,306,196,1,120,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,1.298,High_Tone,3
Human,306,196,1,121,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.012,High_Tone,3
Human,306,196,1,122,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.55,High_Tone,3
Human,306,196,1,123,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.326,Low_Tone,3
Human,306,196,1,124,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.41,High_Tone,3
Human,306,196,1,125,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.598,Low_Tone,3
Human,306,196,1,126,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.464,High_Tone,3
Human,306,196,1,127,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,2.166,High_Tone,2
Human,306,196,1,128,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.184,High_Tone,2
Human,306,196,1,129,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,1.734,High_Tone,2
Human,306,196,1,130,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.347,Low_Tone,2
Human,306,196,1,131,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.092,Low_Tone,2
Human,306,196,1,132,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.037,Low_Tone,2
Human,306,196,1,133,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.405,High_Tone,2
Human,306,196,1,134,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,1.4,High_Tone,2
Human,306,196,1,135,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.087,High_Tone,2
Human,306,196,1,136,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.207,High_Tone,2
Human,306,196,1,137,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.722,High_Tone,2
Human,306,196,1,138,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.176,High_Tone,2
Human,306,196,1,139,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.031,High_Tone,2
Human,306,196,1,140,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.358,Low_Tone,2
Human,306,196,1,141,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.437,High_Tone,2
Human,306,196,1,142,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.317,High_Tone,2
Human,306,196,1,143,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.185,Low_Tone,2
Human,306,196,1,144,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.674,Low_Tone,2
Human,306,196,1,145,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,2.472,High_Tone,2
Human,306,196,1,146,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.252,High_Tone,2
Human,306,196,1,147,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.321,High_Tone,2
Human,306,196,1,148,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,1.367,Low_Tone,2
Human,306,196,1,149,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,16.579,Low_Tone,2
Human,306,196,1,150,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,1.222,Low_Tone,2
Human,306,196,1,151,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.652,High_Tone,2
Human,306,196,1,152,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.015,Low_Tone,2
Human,306,196,1,153,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.456,Low_Tone,2
Human,306,196,1,154,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.086,High_Tone,2
Human,306,196,1,155,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.129,Low_Tone,2
Human,306,196,1,156,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.926,Low_Tone,2
Human,306,196,1,157,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.667,Low_Tone,2
Human,306,196,1,158,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.256,Low_Tone,2
Human,306,196,1,159,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.206,Low_Tone,2
Human,306,196,1,160,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.18,High_Tone,2
Human,306,196,1,161,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.312,Low_Tone,2
Human,306,196,1,162,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.327,High_Tone,2
Human,306,196,1,163,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,122.889,High_Tone,2
Human,306,196,1,164,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.127,Low_Tone,2
Human,306,196,1,165,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.159,Low_Tone,2
Human,306,196,1,166,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.416,Low_Tone,2
Human,306,196,1,167,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.446,High_Tone,2
Human,306,196,1,168,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.349,Low_Tone,2
Human,306,196,1,169,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.326,Low_Tone,1
Human,306,196,1,170,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.733,High_Tone,1
Human,306,196,1,171,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.529,High_Tone,1
Human,306,196,1,172,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.359,High_Tone,1
Human,306,196,1,173,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.294,Low_Tone,1
Human,306,196,1,174,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.542,Low_Tone,1
Human,306,196,1,175,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.417,Low_Tone,1
Human,306,196,1,176,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.267,High_Tone,1
Human,306,196,1,177,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.233,High_Tone,1
Human,306,196,1,178,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.085,Low_Tone,1
Human,306,196,1,179,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.326,Low_Tone,1
Human,306,196,1,180,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.278,High_Tone,1
Human,306,196,1,181,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,1.314,Low_Tone,1
Human,306,196,1,182,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.317,High_Tone,1
Human,306,196,1,183,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.428,High_Tone,1
Human,306,196,1,184,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.734,Low_Tone,1
Human,306,196,1,185,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.345,High_Tone,1
Human,306,196,1,186,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.162,Low_Tone,1
Human,306,196,1,187,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.133,High_Tone,1
Human,306,196,1,188,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.158,High_Tone,1
Human,306,196,1,189,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.326,High_Tone,1
Human,306,196,1,190,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.395,High_Tone,1
Human,306,196,1,191,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.434,High_Tone,1
Human,306,196,1,192,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.234,High_Tone,1
Human,306,196,1,193,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.275,Low_Tone,1
Human,306,196,1,194,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.438,Low_Tone,1
Human,306,196,1,195,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.262,Low_Tone,1
Human,306,196,1,196,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.309,Low_Tone,1
Human,306,196,1,197,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.249,Low_Tone,1
Human,306,196,1,198,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.293,High_Tone,1
Human,306,196,1,199,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.358,Low_Tone,1
Human,306,196,1,200,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.368,High_Tone,1
Human,306,196,1,201,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.346,Low_Tone,1
Human,306,196,1,202,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.479,Low_Tone,1
Human,306,196,1,203,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,1.531,High_Tone,1
Human,306,196,1,204,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.295,Low_Tone,1
Human,306,196,1,205,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.556,High_Tone,1
Human,306,196,1,206,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.294,Low_Tone,1
Human,306,196,1,207,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,1.306,High_Tone,1
Human,306,196,1,208,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,1.361,Low_Tone,1
Human,306,196,1,209,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,2.498,High_Tone,1
Human,306,196,1,210,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,3.169,Low_Tone,1
Human,306,196,1,211,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.473,Low_Tone,3
Human,306,196,1,212,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.293,Low_Tone,3
Human,306,196,1,213,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,1.201,Low_Tone,3
Human,306,196,1,214,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.239,High_Tone,3
Human,306,196,1,215,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.292,High_Tone,3
Human,306,196,1,216,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.552,Low_Tone,3
Human,306,196,1,217,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.1,High_Tone,3
Human,306,196,1,218,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.304,Low_Tone,3
Human,306,196,1,219,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.609,High_Tone,3
Human,306,196,1,220,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.241,High_Tone,3
Human,306,196,1,221,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.144,High_Tone,3
Human,306,196,1,222,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.138,High_Tone,3
Human,306,196,1,223,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.341,Low_Tone,3
Human,306,196,1,224,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.815,Low_Tone,3
Human,306,196,1,225,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.27,High_Tone,3
Human,306,196,1,226,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.333,Low_Tone,3
Human,306,196,1,227,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.1,Low_Tone,3
Human,306,196,1,228,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.106,High_Tone,3
Human,306,196,1,229,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.095,Low_Tone,3
Human,306,196,1,230,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.58,High_Tone,3
Human,306,196,1,231,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,2,0.414,Low_Tone,3
Human,306,196,1,232,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.117,Low_Tone,3
Human,306,196,1,233,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.085,High_Tone,3
Human,306,196,1,234,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,2,0.178,Low_Tone,3
Human,306,196,1,235,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.086,High_Tone,3
Human,306,196,1,236,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.14,High_Tone,3
Human,306,196,1,237,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.642,High_Tone,3
Human,306,196,1,238,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.435,Low_Tone,3
Human,306,196,1,239,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.415,High_Tone,3
Human,306,196,1,240,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.533,Low_Tone,3
Human,306,196,1,241,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.777,Low_Tone,3
Human,306,196,1,242,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,1.575,High_Tone,3
Human,306,196,1,243,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.336,Low_Tone,3
Human,306,196,1,244,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.131,High_Tone,3
Human,306,196,1,245,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.726,High_Tone,3
Human,306,196,1,246,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.356,Low_Tone,3
Human,306,196,1,247,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.981,High_Tone,3
Human,306,196,1,248,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.5,Auditory,0.415,1,0.408,High_Tone,3
Human,306,196,1,249,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.296,Low_Tone,3
Human,306,196,1,250,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,2,0.616,Low_Tone,3
Human,306,196,1,251,Auditory,TOJ,Adaptive,Duration,0.068,Auditory,0.5,Auditory,0.432,1,0.294,Low_Tone,3
Human,306,196,1,252,Auditory,TOJ,Adaptive,Duration,0.051,Auditory,0.5,Auditory,0.449,1,0.215,High_Tone,3
Human,307,197,1,1,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.625,High_Tone,2
Human,307,197,1,2,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.322,High_Tone,2
Human,307,197,1,3,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.158,Low_Tone,2
Human,307,197,1,4,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.25,High_Tone,2
Human,307,197,1,5,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.246,High_Tone,2
Human,307,197,1,6,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.476,Low_Tone,2
Human,307,197,1,7,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.502,High_Tone,2
Human,307,197,1,8,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.309,Low_Tone,2
Human,307,197,1,9,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.275,Low_Tone,2
Human,307,197,1,10,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.803,High_Tone,2
Human,307,197,1,11,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.219,High_Tone,2
Human,307,197,1,12,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.554,High_Tone,2
Human,307,197,1,13,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.365,High_Tone,2
Human,307,197,1,14,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.751,Low_Tone,2
Human,307,197,1,15,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.757,Low_Tone,2
Human,307,197,1,16,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.483,Low_Tone,2
Human,307,197,1,17,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.447,High_Tone,2
Human,307,197,1,18,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.38,Low_Tone,2
Human,307,197,1,19,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.269,High_Tone,2
Human,307,197,1,20,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.442,High_Tone,2
Human,307,197,1,21,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,0.361,Low_Tone,2
Human,307,197,1,22,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.305,High_Tone,2
Human,307,197,1,23,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.198,High_Tone,2
Human,307,197,1,24,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.316,Low_Tone,2
Human,307,197,1,25,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.419,Low_Tone,2
Human,307,197,1,26,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.242,Low_Tone,2
Human,307,197,1,27,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.23,Low_Tone,2
Human,307,197,1,28,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,1,1.043,High_Tone,2
Human,307,197,1,29,Auditory,TOJ,Adaptive,Duration,0.191,Auditory,0.5,Auditory,0.309,1,0.114,Low_Tone,2
Human,307,197,1,30,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.23,Low_Tone,2
Human,307,197,1,31,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.5,Auditory,0.385,2,0.403,High_Tone,2
Human,307,197,1,32,Auditory,TOJ,Adaptive,Duration,0.153,Auditory,0.5,Auditory,0.347,1,0.516,Low_Tone,2
