Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,version
Human,10,1,line,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.034675018,Uncalibrated
Human,10,1,line,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.11553514,Uncalibrated
Human,10,1,line,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.118118429,Uncalibrated
Human,10,1,line,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.976062025,Uncalibrated
Human,10,1,line,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.064710649,Uncalibrated
Human,10,1,line,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.872093879,Uncalibrated
Human,10,1,line,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.510065862,Uncalibrated
Human,10,1,line,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.034280492,Uncalibrated
Human,10,1,line,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.92541895,Uncalibrated
Human,10,1,line,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.31784543,Uncalibrated
Human,10,1,line,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.044336239,Uncalibrated
Human,10,1,line,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.720094019,Uncalibrated
Human,10,1,line,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.892350566,Uncalibrated
Human,10,1,line,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.98351275,Uncalibrated
Human,10,1,line,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.770837915,Uncalibrated
Human,10,1,line,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.865037681,Uncalibrated
Human,10,1,line,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.821711306,Uncalibrated
Human,10,1,line,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.80118959,Uncalibrated
Human,10,1,line,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.720205103,Uncalibrated
Human,10,1,line,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.104879906,Uncalibrated
Human,10,1,line,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.689884821,Uncalibrated
Human,10,1,line,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.760849784,Uncalibrated
Human,10,1,line,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.671980804,Uncalibrated
Human,10,1,line,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.943372169,Uncalibrated
Human,10,1,line,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.902810801,Uncalibrated
Human,10,1,line,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.78095524,Uncalibrated
Human,10,1,line,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.81142796,Uncalibrated
Human,10,1,line,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.791090677,Uncalibrated
Human,10,1,line,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.077733042,Uncalibrated
Human,10,1,line,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.145380602,Uncalibrated
Human,10,1,line,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.034158844,Uncalibrated
Human,10,1,line,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.327924118,Uncalibrated
Human,10,1,line,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.922746916,Uncalibrated
Human,10,1,line,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.862014286,Uncalibrated
Human,10,1,line,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.924596089,Uncalibrated
Human,10,1,line,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.117938824,Uncalibrated
Human,12,1,digit,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.911282571,Uncalibrated
Human,12,1,digit,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.001346902,Uncalibrated
Human,12,1,digit,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.241501549,Uncalibrated
Human,12,1,digit,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.062056893,Uncalibrated
Human,12,1,digit,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.191486034,Uncalibrated
Human,12,1,digit,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,5.874506483,Uncalibrated
Human,12,1,digit,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.791860879,Uncalibrated
Human,12,1,digit,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.411606161,Uncalibrated
Human,12,1,digit,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.631752549,Uncalibrated
Human,12,1,digit,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.971339948,Uncalibrated
Human,12,1,digit,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.211478898,Uncalibrated
Human,12,1,digit,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.643070358,Uncalibrated
Human,12,1,digit,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.631760699,Uncalibrated
Human,12,1,digit,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.601743481,Uncalibrated
Human,12,1,digit,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,4.083335364,Uncalibrated
Human,12,1,digit,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.17146389,Uncalibrated
Human,12,1,digit,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.241506983,Uncalibrated
Human,12,1,digit,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.871272996,Uncalibrated
Human,12,1,digit,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.071397542,Uncalibrated
Human,12,1,digit,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.981345586,Uncalibrated
Human,12,1,digit,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.391613297,Uncalibrated
Human,12,1,digit,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.091417875,Uncalibrated
Human,12,1,digit,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.18149579,Uncalibrated
Human,12,1,digit,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.171462984,Uncalibrated
Human,12,1,digit,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.031407588,Uncalibrated
Human,12,1,digit,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.901651838,Uncalibrated
Human,12,1,digit,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.99134549,Uncalibrated
Human,12,1,digit,44,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.031374987,Uncalibrated
Human,12,1,digit,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.9413179,Uncalibrated
Human,12,1,digit,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.232783027,Uncalibrated
Human,12,1,digit,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.981326871,Uncalibrated
Human,12,1,digit,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.881275918,Uncalibrated
Human,12,1,digit,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.33155924,Uncalibrated
Human,12,1,digit,50,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.021365122,Uncalibrated
Human,12,1,digit,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.471653878,Uncalibrated
Human,12,1,digit,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.941315787,Uncalibrated
Human,12,1,digit,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.871274505,Uncalibrated
Human,12,1,digit,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.281527425,Uncalibrated
Human,12,1,line,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.168532863,Uncalibrated
Human,12,1,line,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.02395807,Uncalibrated
Human,12,1,line,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.196172659,Uncalibrated
Human,12,1,line,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.084679531,Uncalibrated
Human,12,1,line,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.206350054,Uncalibrated
Human,12,1,line,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.735458985,Uncalibrated
Human,12,1,line,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.340297987,Uncalibrated
Human,12,1,line,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.398917923,Uncalibrated
Human,12,1,line,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.834284401,Uncalibrated
Human,12,1,line,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.743394794,Uncalibrated
Human,12,1,line,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.208608846,Uncalibrated
Human,12,1,line,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.490014906,Uncalibrated
Human,12,1,line,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.915010801,Uncalibrated
Human,12,1,line,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.722944013,Uncalibrated
Human,12,1,line,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.054323932,Uncalibrated
Human,12,1,line,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.013972656,Uncalibrated
Human,12,1,line,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.712626557,Uncalibrated
Human,12,1,line,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.277538089,Uncalibrated
Human,12,1,line,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.267174448,Uncalibrated
Human,12,1,line,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.945599735,Uncalibrated
Human,12,1,line,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.216655738,Uncalibrated
Human,12,1,line,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.155650531,Uncalibrated
Human,12,1,line,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.449583336,Uncalibrated
Human,12,1,line,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.347948541,Uncalibrated
Human,12,1,line,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.993534855,Uncalibrated
Human,12,1,line,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.602077033,Uncalibrated
Human,12,1,line,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.320183777,Uncalibrated
Human,12,1,line,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.003813976,Uncalibrated
Human,12,1,line,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.459949391,Uncalibrated
Human,12,1,line,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.003999618,Uncalibrated
Human,12,1,line,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.00427159,Uncalibrated
Human,12,1,line,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.550971815,Uncalibrated
Human,12,1,line,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.882539791,Uncalibrated
Human,12,1,line,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.851976515,Uncalibrated
Human,12,1,line,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.98347126,Uncalibrated
Human,12,1,line,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.449734868,Uncalibrated
Human,12,1,line,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.851794193,Uncalibrated
Human,12,1,line,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.703059214,Uncalibrated
Human,12,1,motor,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.914,Uncalibrated
Human,12,1,motor,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.406,Uncalibrated
Human,12,1,motor,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.561,Uncalibrated
Human,12,1,motor,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.102,Uncalibrated
Human,12,1,motor,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.482,Uncalibrated
Human,12,1,motor,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.79,Uncalibrated
Human,12,1,motor,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.232,Uncalibrated
Human,12,1,motor,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.63,Uncalibrated
Human,12,1,motor,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.505,Uncalibrated
Human,12,1,motor,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.828,Uncalibrated
Human,12,1,motor,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.997,Uncalibrated
Human,12,1,motor,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.911,Uncalibrated
Human,12,1,motor,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.418,Uncalibrated
Human,12,1,motor,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.265,Uncalibrated
Human,12,1,motor,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.399,Uncalibrated
Human,12,1,motor,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.478,Uncalibrated
Human,12,1,motor,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.365,Uncalibrated
Human,12,1,motor,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.938,Uncalibrated
Human,12,1,motor,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.356,Uncalibrated
Human,12,1,motor,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.208,Uncalibrated
Human,12,1,motor,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.508,Uncalibrated
Human,12,1,motor,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.254,Uncalibrated
Human,12,1,motor,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.616,Uncalibrated
Human,12,1,motor,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.366,Uncalibrated
Human,12,1,motor,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.818,Uncalibrated
Human,12,1,motor,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.73,Uncalibrated
Human,12,1,motor,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.71,Uncalibrated
Human,12,1,motor,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.341,Uncalibrated
Human,12,1,motor,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.846,Uncalibrated
Human,12,1,motor,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.642,Uncalibrated
Human,12,1,motor,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.182,Uncalibrated
Human,12,1,motor,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.188,Uncalibrated
Human,12,1,motor,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.515,Uncalibrated
Human,12,1,motor,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.813,Uncalibrated
Human,12,1,motor,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.1,Uncalibrated
Human,12,1,motor,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.71,Uncalibrated
Human,12,1,motor,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.084,Uncalibrated
Human,12,1,motor,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.402,Uncalibrated
Human,14,1,motor,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.598,Uncalibrated
Human,14,1,motor,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.989,Uncalibrated
Human,14,1,motor,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.863,Uncalibrated
Human,14,1,motor,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.708,Uncalibrated
Human,14,1,motor,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.239,Uncalibrated
Human,14,1,motor,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.043,Uncalibrated
Human,14,1,motor,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.503,Uncalibrated
Human,14,1,motor,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.921,Uncalibrated
Human,14,1,motor,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.015,Uncalibrated
Human,14,1,motor,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.202,Uncalibrated
Human,14,1,motor,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.404,Uncalibrated
Human,14,1,motor,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.148,Uncalibrated
Human,14,1,motor,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.819,Uncalibrated
Human,14,1,motor,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.793,Uncalibrated
Human,14,1,motor,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.541,Uncalibrated
Human,14,1,motor,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.339,Uncalibrated
Human,14,1,motor,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.452,Uncalibrated
Human,14,1,motor,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.618,Uncalibrated
Human,14,1,motor,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.767,Uncalibrated
Human,14,1,motor,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.591,Uncalibrated
Human,14,1,motor,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.583,Uncalibrated
Human,14,1,motor,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.785,Uncalibrated
Human,14,1,motor,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.794,Uncalibrated
Human,14,1,motor,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.961,Uncalibrated
Human,14,1,motor,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.647,Uncalibrated
Human,14,1,motor,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.26,Uncalibrated
Human,14,1,motor,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.333,Uncalibrated
Human,14,1,motor,44,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.292,Uncalibrated
Human,14,1,motor,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.892,Uncalibrated
Human,14,1,motor,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.495,Uncalibrated
Human,14,1,motor,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.557,Uncalibrated
Human,14,1,motor,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.725,Uncalibrated
Human,14,1,motor,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.496,Uncalibrated
Human,14,1,motor,50,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.296,Uncalibrated
Human,14,1,motor,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.431,Uncalibrated
Human,14,1,motor,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.073,Uncalibrated
Human,14,1,motor,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.881,Uncalibrated
Human,14,1,motor,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.008,Uncalibrated
Human,14,1,line,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,3.757737001,Uncalibrated
Human,14,1,line,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,3.413524888,Uncalibrated
Human,14,1,line,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.461739397,Uncalibrated
Human,14,1,line,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,4.801753904,Uncalibrated
Human,14,1,line,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.046944059,Uncalibrated
Human,14,1,line,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.466449855,Uncalibrated
Human,14,1,line,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.894045082,Uncalibrated
Human,14,1,line,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.770596658,Uncalibrated
Human,14,1,line,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.147408585,Uncalibrated
Human,14,1,line,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.833772042,Uncalibrated
Human,14,1,line,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.519561067,Uncalibrated
Human,14,1,line,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.995243419,Uncalibrated
Human,14,1,line,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.053993296,Uncalibrated
Human,14,1,line,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.115006789,Uncalibrated
Human,14,1,line,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.993044702,Uncalibrated
Human,14,1,line,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.810680985,Uncalibrated
Human,14,1,line,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.428738417,Uncalibrated
Human,14,1,line,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.073948374,Uncalibrated
Human,14,1,line,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.861503527,Uncalibrated
Human,14,1,line,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.567209596,Uncalibrated
Human,14,1,line,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,9.577936039,Uncalibrated
Human,14,1,line,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.952408885,Uncalibrated
Human,14,1,line,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.729741393,Uncalibrated
Human,14,1,line,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.284286872,Uncalibrated
Human,14,1,line,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.922223012,Uncalibrated
Human,14,1,line,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.094975039,Uncalibrated
Human,14,1,line,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.347906587,Uncalibrated
Human,14,1,line,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,9.051521701,Uncalibrated
Human,14,1,line,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.46911675,Uncalibrated
Human,14,1,line,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.206363724,Uncalibrated
Human,14,1,line,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.73012324,Uncalibrated
Human,14,1,line,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.912192044,Uncalibrated
Human,14,1,line,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.833578552,Uncalibrated
Human,14,1,line,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.155459983,Uncalibrated
Human,14,1,line,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.658846653,Uncalibrated
Human,14,1,line,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.712078607,Uncalibrated
Human,14,1,line,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.750532611,Uncalibrated
Human,14,1,line,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.488376353,Uncalibrated
Human,14,1,digit,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.031961753,Uncalibrated
Human,14,1,digit,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,4.253350585,Uncalibrated
Human,14,1,digit,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.065097662,Uncalibrated
Human,14,1,digit,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.03666225,Uncalibrated
Human,14,1,digit,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.067139414,Uncalibrated
Human,14,1,digit,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.642336353,Uncalibrated
Human,14,1,digit,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.531641635,Uncalibrated
Human,14,1,digit,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.672408125,Uncalibrated
Human,14,1,digit,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.141403166,Uncalibrated
